lake,learner,k,rep,label_only_log_mae,calibrated_log_mae,source_only_log_mae,paired_delta_mae,rer_log,rer_reconstruction_denominator,reconstructed_rer
Lake Erie,XGBoost,3,1,0.5494496231613667,0.2542256217644262,,0.2952240013969405,0.5373085785831014,0.46269142141689856,0.5373085785831014
Lake Erie,MLP,3,1,0.5494496231613665,0.2319838700389564,,0.3174657531224101,0.5777886342298719,0.4222113657701281,0.5777886342298719
Lake Erie,PLSR,5,1,0.3199409869471533,0.2654720190703141,,0.05446896787683919,0.1702469155143508,0.8297530844856492,0.17024691551435087
Lake Erie,XGBoost,5,1,0.3199409869471532,0.2137292782162674,,0.10621170873088584,0.3319728004361677,0.6680271995638323,0.3319728004361677
Lake Erie,MLP,5,1,0.31994098694715317,0.2425221430904544,,0.07741884385669878,0.2419785041473962,0.7580214958526038,0.24197850414739622
Lake Erie,PLSR,10,1,0.3188764867751886,0.3018298619717904,,0.01704662480339819,0.0534583921229423,0.9465416078770577,0.053458392122942344
Lake Erie,XGBoost,10,1,0.3188764867751886,0.241348842146273,,0.07752764462891559,0.243127497363261,0.756872502636739,0.24312749736326109
Lake Erie,MLP,10,1,0.3188764867751886,0.2607299737284119,,0.058146513046776704,0.1823480677780107,0.8176519322219893,0.18234806777801071
Lake Erie,PLSR,1,2,0.3663347514608473,0.3316633799574955,,0.03467137150335181,0.0946439572512623,0.9053560427487377,0.09464395725126232
Lake Erie,XGBoost,1,2,0.3663347514608473,0.2175414701114845,,0.14879328134936282,0.4061675194459135,0.5938324805540864,0.40616751944591356
Lake Erie,MLP,1,2,0.3663347514608472,0.2055761009194548,,0.1607586505413924,0.4388299103812288,0.5611700896187712,0.4388299103812288
Lake Erie,PLSR,3,2,0.3286640891625282,0.2909488120418235,,0.037715277120704715,0.1147532609031754,0.8852467390968246,0.11475326090317542
Lake Erie,XGBoost,3,2,0.32866408916252826,0.2076887382882684,,0.12097535087425987,0.3680820362872554,0.6319179637127446,0.3680820362872555
Lake Erie,MLP,3,2,0.32866408916252804,0.2285189834655037,,0.10014510569702434,0.3047035132592973,0.6952964867407028,0.30470351325929723
Lake Erie,PLSR,5,2,0.5218715300280777,0.285283844880428,,0.23658768514764972,0.4533446777628856,0.5466553222371144,0.4533446777628855
Lake Erie,XGBoost,5,2,0.5218715300280777,0.2548591794016703,,0.26701235062640744,0.5116438244784179,0.48835617552158206,0.5116438244784178
Lake Erie,MLP,5,2,0.5218715300280778,0.2586511343582086,,0.26322039566986927,0.504377754831596,0.49562224516840403,0.504377754831596
Lake Erie,PLSR,10,2,0.32250617585739916,0.2852118419265568,,0.03729433393084236,0.1156391274533028,0.8843608725466972,0.11563912745330286
Lake Erie,XGBoost,10,2,0.3225061758573991,0.2694336866456919,,0.05307248921170721,0.1645627015513246,0.8354372984486754,0.16456270155132466
Lake Erie,MLP,10,2,0.32250617585739894,0.1907673569911973,,0.13173881886620165,0.4084846264761322,0.5915153735238678,0.4084846264761321
Lake Erie,PLSR,1,3,0.4628680223720012,0.4060410726038655,,0.05682694976813568,0.1227713857812167,0.8772286142187833,0.12277138578121675
Lake Erie,XGBoost,1,3,0.46286802237200125,0.2996542008057405,,0.16321382156626074,0.3526141581432174,0.6473858418567826,0.35261415814321745
Lake Erie,MLP,1,3,0.4628680223720012,0.4344193780633373,,0.028448644308663895,0.0614616744277558,0.9385383255722441,0.06146167442775585
Lake Erie,PLSR,3,3,0.324430746065209,0.3598162058766538,,-0.03538545981144481,-0.1090693750512744,1.1090693750512743,-0.10906937505127444
Lake Erie,XGBoost,3,3,0.3244307460652089,0.2171873514612292,,0.10724339460397969,0.3305586557349216,0.6694413442650784,0.33055865573492155
Lake Erie,MLP,3,3,0.32443074606520883,0.2102348245352922,,0.11419592152991664,0.3519885812150433,0.6480114187849567,0.3519885812150433
Lake Erie,PLSR,5,3,0.3816170662962902,0.334716566094887,,0.04690050020140324,0.1228993750924012,0.8771006249075988,0.12289937509240115
Lake Erie,XGBoost,5,3,0.3816170662962902,0.2750916433481336,,0.10652542294815665,0.2791421809055775,0.7208578190944225,0.2791421809055776
Lake Erie,MLP,5,3,0.3816170662962902,0.2383054146888035,,0.1433116516074867,0.3755378375579256,0.6244621624420744,0.3755378375579255
Lake Erie,PLSR,10,3,0.32643110306173995,0.365451221745325,,-0.03902011868358507,-0.1195355378891378,1.1195355378891378,-0.11953553788913789
Lake Erie,XGBoost,10,3,0.32643110306173995,0.2498064183656037,,0.07662468469613626,0.2347346243360196,0.7652653756639805,0.23473462433601958
Lake Erie,MLP,10,3,0.32643110306173995,0.2222947128188561,,0.10413639024288385,0.319014904143613,0.680985095856387,0.31901490414361294
Lake Erie,PLSR,1,4,0.7822433839681368,0.5155705937375166,,0.2666727902306202,0.3409076922693484,0.6590923077306516,0.3409076922693483
Lake Erie,XGBoost,1,4,0.7822433839681368,0.4885253451034492,,0.29371803886468756,0.3754816482050747,0.6245183517949253,0.3754816482050746
Lake Erie,MLP,1,4,0.7822433839681368,0.3942411297855779,,0.38800225418255885,0.4960121838988178,0.5039878161011822,0.4960121838988178
Lake Erie,PLSR,3,4,0.37093056461635027,0.41069538267117,,-0.03976481805481974,-0.1072028589068133,1.1072028589068132,-0.10720285890681319
Lake Erie,XGBoost,3,4,0.3709305646163502,0.2470196417293713,,0.12391092288697891,0.3340542175989099,0.6659457824010901,0.33405421759890985
Lake Erie,MLP,3,4,0.37093056461635016,0.2246285454693138,,0.14630201914703636,0.3944188728533772,0.6055811271466228,0.39441887285337723
Lake Erie,PLSR,5,4,0.3362597721626583,0.2897769273968897,,0.04648284476576858,0.1382349220201527,0.8617650779798474,0.13823492202015264
Lake Erie,XGBoost,5,4,0.33625977216265845,0.224005943764379,,0.11225382839827946,0.3338306700739461,0.6661693299260538,0.33383067007394623
Lake Erie,MLP,5,4,0.33625977216265834,0.2220521591562076,,0.11420761300645074,0.339641012885702,0.6603589871142981,0.33964101288570187
Lake Erie,PLSR,10,4,0.3214437763985997,0.2633014063339993,,0.058142370064600435,0.1808788115521455,0.8191211884478545,0.18087881155214552
Lake Erie,XGBoost,10,4,0.3214437763985997,0.1956662381338139,,0.12577753826478583,0.3912893749603172,0.6087106250396828,0.3912893749603173
Lake Erie,MLP,10,4,0.3214437763985996,0.2027907487292981,,0.11865302766930153,0.3691252800331574,0.6308747199668425,0.3691252800331574
Lake Erie,PLSR,1,5,1.175420555158475,0.7300336760079229,,0.4453868791505522,0.3789170381671034,0.6210829618328966,0.3789170381671034
Lake Erie,XGBoost,1,5,1.1754205551584755,0.3840201757473558,,0.7914003794111197,0.6732912481452283,0.32670875185477166,0.6732912481452284
Lake Erie,MLP,1,5,1.1754205551584753,0.3564108292597819,,0.8190097258986935,0.6967801569715355,0.3032198430284645,0.6967801569715356
Lake Erie,PLSR,3,5,0.3197583187784968,0.4476496490874564,,-0.1278913303089596,-0.3999624678972868,1.3999624678972868,-0.3999624678972868
Lake Erie,XGBoost,3,5,0.3197583187784967,0.2385829392128617,,0.081175379565635,0.2538647855576795,0.7461352144423206,0.2538647855576794
Lake Erie,MLP,3,5,0.3197583187784967,0.2090434529604446,,0.1107148658180521,0.3462454480575754,0.6537545519424246,0.3462454480575754
Lake Erie,PLSR,5,5,0.3209901985545025,0.281639826100486,,0.03935037245401651,0.1225905694482734,0.8774094305517266,0.12259056944827344
Lake Erie,XGBoost,5,5,0.32099019855450245,0.1990929602836699,,0.12189723827083254,0.3797537589067457,0.6202462410932543,0.3797537589067457
Lake Erie,MLP,5,5,0.32099019855450245,0.2037555764403855,,0.11723462211411695,0.3652280318519783,0.6347719681480217,0.3652280318519782
Lake Erie,PLSR,10,5,0.323989745507685,0.2666986618108793,,0.05729108369680569,0.1768299235481436,0.8231700764518564,0.17682992354814364
Lake Erie,XGBoost,10,5,0.323989745507685,0.1947626798369256,,0.1292270656707594,0.3988615796455148,0.6011384203544852,0.3988615796455149
Lake Erie,MLP,10,5,0.323989745507685,0.1978984864238777,,0.1260912590838073,0.3891828582240972,0.6108171417759027,0.38918285822409726
Lake Erie,PLSR,1,6,0.3426062883785799,0.4628232967865909,,-0.12021700840801097,-0.3508896624987647,1.3508896624987647,-0.3508896624987647
Lake Erie,XGBoost,1,6,0.3426062883785799,0.3033349412922262,,0.039271347086353714,0.1146252922734038,0.8853747077265962,0.1146252922734038
Lake Erie,MLP,1,6,0.34260628837857987,0.3021011251460334,,0.04050516323254649,0.1182265574924963,0.8817734425075037,0.11822655749249623
Lake Erie,PLSR,3,6,0.49707055242490256,0.5483674751250533,,-0.05129692270015079,-0.1031984723655823,1.1031984723655823,-0.10319847236558237
Lake Erie,XGBoost,3,6,0.4970705524249025,0.3447818842433975,,0.152288668181505,0.3063723336151349,0.6936276663848651,0.30637233361513494
Lake Erie,MLP,3,6,0.49707055242490256,0.2479850139138282,,0.24908553851107434,0.50110700037423,0.49889299962577005,0.50110700037423
Lake Erie,PLSR,5,6,0.32443137152003004,0.2776494222632405,,0.04678194925678952,0.1441967452026562,0.8558032547973438,0.14419674520265624
Lake Erie,XGBoost,5,6,0.32443137152003004,0.2865410953819927,,0.03789027613803736,0.116789799927841,0.883210200072159,0.116789799927841
Lake Erie,MLP,5,6,0.32443137152002993,0.2669825229448194,,0.05744884857521054,0.1770754983875188,0.8229245016124812,0.17707549838751876
Lake Erie,PLSR,10,6,0.32147207829612534,0.3619631807348517,,-0.040491102438726334,-0.1259552661425081,1.125955266142508,-0.12595526614250813
Lake Erie,XGBoost,10,6,0.3214720782961253,0.2718214067569257,,0.04965067153919961,0.1544478458529928,0.8455521541470072,0.15444784585299268
Lake Erie,MLP,10,6,0.3214720782961254,0.2539443340750651,,0.06752774422106028,0.2100578764986178,0.7899421235013822,0.21005787649861785
Lake Erie,PLSR,1,7,0.4779638478189906,0.3507074168557393,,0.1272564309632513,0.2662469742878435,0.7337530257121565,0.26624697428784355
Lake Erie,XGBoost,1,7,0.47796384781899054,0.2340706293947525,,0.24389321842423803,0.5102754411958126,0.4897245588041874,0.5102754411958126
Lake Erie,MLP,1,7,0.47796384781899054,0.2006720411674585,,0.2772918066515321,0.5801522481571088,0.41984775184289125,0.5801522481571089
Lake Erie,PLSR,3,7,0.4149126203604985,0.3634723367613278,,0.05144028359917069,0.1239785917205667,0.8760214082794333,0.1239785917205668
Lake Erie,XGBoost,3,7,0.41491262036049836,0.2220940081785891,,0.19281861218190927,0.4647209992483914,0.5352790007516086,0.46472099924839144
Lake Erie,MLP,3,7,0.4149126203604983,0.220415480405419,,0.1944971399550793,0.4687664961803882,0.5312335038196119,0.4687664961803881
Lake Erie,PLSR,5,7,0.39040271989200637,0.2786438606082508,,0.11175885928375556,0.2862655681600137,0.7137344318399863,0.2862655681600137
Lake Erie,XGBoost,5,7,0.3904027198920062,0.199208675072201,,0.1911940448198052,0.489735419813006,0.510264580186994,0.4897354198130059
Lake Erie,MLP,5,7,0.3904027198920064,0.2010204777405097,,0.1893822421514967,0.4850945642820782,0.5149054357179218,0.4850945642820782
Lake Erie,PLSR,10,7,0.31782572815051385,0.3697724150906233,,-0.051946686940109454,-0.1634439276139081,1.1634439276139081,-0.16344392761390797
Lake Erie,XGBoost,10,7,0.3178257281505139,0.2041409826834231,,0.11368474546709081,0.3576952141404378,0.6423047858595622,0.3576952141404379
Lake Erie,MLP,10,7,0.3178257281505137,0.2153361216395733,,0.10248960651094038,0.3224710720640381,0.677528927935962,0.322471072064038
Lake Erie,PLSR,1,8,0.5923794768941273,0.3576557128194399,,0.23472376407468737,0.3962388456517203,0.6037611543482797,0.39623884565172024
Lake Erie,XGBoost,1,8,0.5923794768941272,0.2183612097976923,,0.3740182670964349,0.6313828810268731,0.3686171189731269,0.6313828810268731
Lake Erie,MLP,1,8,0.5923794768941273,0.2006764105653704,,0.3917030663287569,0.6612367156440105,0.33876328435598946,0.6612367156440104
Lake Erie,PLSR,3,8,0.3466432052441665,0.3514437771033543,,-0.004800571859187808,-0.0138487402841749,1.013848740284175,-0.013848740284174925
Lake Erie,XGBoost,3,8,0.3466432052441664,0.1996887002999666,,0.14695450494419982,0.4239359043582865,0.5760640956417136,0.4239359043582864
Lake Erie,MLP,3,8,0.34664320524416636,0.2040271266134359,,0.14261607863073048,0.4114203664141398,0.5885796335858602,0.41142036641413987
Lake Erie,PLSR,5,8,0.31997405193483247,0.2627956455677944,,0.05717840636703808,0.1786970044424516,0.8213029955575484,0.17869700444245173
Lake Erie,XGBoost,5,8,0.31997405193483236,0.2344076902508475,,0.08556636168398485,0.2674165561001371,0.7325834438998629,0.26741655610013715
Lake Erie,MLP,5,8,0.31997405193483225,0.2474146573187793,,0.07255939461605296,0.2267664890625755,0.7732335109374245,0.2267664890625754
Lake Erie,PLSR,10,8,0.3797932551514784,0.302863779665095,,0.0769294754863834,0.2025561866024678,0.7974438133975322,0.20255618660246785
Lake Erie,XGBoost,10,8,0.3797932551514784,0.2202996263905376,,0.15949362876094078,0.4199485441041921,0.5800514558958079,0.4199485441041922
Lake Erie,MLP,10,8,0.3797932551514784,0.1912653482521915,,0.1885279068992869,0.4963961296788494,0.5036038703211506,0.4963961296788494
Lake Erie,PLSR,1,9,0.6912439710595603,0.8525970839441875,,-0.16135311288462728,-0.2334242572894453,1.2334242572894454,-0.23342425728944532
Lake Erie,XGBoost,1,9,0.6912439710595599,0.3756849974819961,,0.31555897357756385,0.4565088192071712,0.5434911807928289,0.45650881920717107
Lake Erie,MLP,1,9,0.69124397105956,0.2715597795491486,,0.4196841915104114,0.6071433574974593,0.3928566425025407,0.6071433574974592
Lake Erie,PLSR,3,9,0.46259372217184935,0.2889250203535504,,0.17366870181829897,0.3754238108738201,0.6245761891261798,0.3754238108738201
Lake Erie,XGBoost,3,9,0.46259372217184946,0.2172039385830172,,0.24538978358883226,0.5304649988160067,0.4695350011839933,0.5304649988160067
Lake Erie,MLP,3,9,0.4625937221718493,0.2723239042500961,,0.19026981792175318,0.4113108429473266,0.5886891570526733,0.4113108429473266
Lake Erie,PLSR,5,9,0.341480184928398,0.2621527008506885,,0.07932748407770951,0.2323047873811335,0.7676952126188665,0.23230478738113347
Lake Erie,XGBoost,5,9,0.341480184928398,0.2109675218974649,,0.1305126630309331,0.3821968739894246,0.6178031260105754,0.38219687398942465
Lake Erie,MLP,5,9,0.34148018492839793,0.2184267975784025,,0.12305338734999544,0.3603529258140358,0.6396470741859642,0.3603529258140357
Lake Erie,PLSR,10,9,0.33761252652810336,0.2727803625430451,,0.06483216398505826,0.1920312694894892,0.8079687305105108,0.19203126948948926
Lake Erie,XGBoost,10,9,0.33761252652810336,0.2191428415817969,,0.11846968494630647,0.3509042826567101,0.6490957173432899,0.3509042826567102
Lake Erie,MLP,10,9,0.3376125265281033,0.1918562496269005,,0.1457562769012028,0.431726494519761,0.568273505480239,0.431726494519761
Lake Erie,PLSR,1,10,0.6588461760110457,0.3795446524120574,,0.27930152359898824,0.4239252340368041,0.576074765963196,0.423925234036804
Lake Erie,XGBoost,1,10,0.6588461760110456,0.3408403024473493,,0.31800587356369625,0.4826708878578299,0.5173291121421701,0.4826708878578298
Lake Erie,MLP,1,10,0.6588461760110457,0.2641080723007097,,0.39473810371033596,0.5991354463175387,0.4008645536824613,0.5991354463175387
Lake Erie,PLSR,3,10,0.3265243553826463,0.3371547320141975,,-0.010630376631551197,-0.0325561512663649,1.0325561512663648,-0.03255615126636478
Lake Erie,XGBoost,3,10,0.3265243553826463,0.2175517580698654,,0.10897259731278089,0.3337349639592085,0.6662650360407916,0.3337349639592085
Lake Erie,MLP,3,10,0.32652435538264624,0.2056382783353782,,0.12088607704726803,0.3702206936551411,0.6297793063448589,0.3702206936551411
Lake Erie,PLSR,5,10,0.3244526831818789,0.2829723806184619,,0.041480302563417004,0.1278469972205295,0.8721530027794705,0.12784699722052956
Lake Erie,XGBoost,5,10,0.3244526831818789,0.1951140312252645,,0.12933865195661443,0.3986363949955283,0.6013636050044717,0.3986363949955283
Lake Erie,MLP,5,10,0.3244526831818788,0.2224961050509882,,0.1019565781308906,0.3142417377738846,0.6857582622261154,0.3142417377738846
Lake Erie,PLSR,10,10,0.3419543771438239,0.3205416570842717,,0.021412720059552193,0.0626186440782411,0.9373813559217589,0.06261864407824116
Lake Erie,XGBoost,10,10,0.3419543771438239,0.2294451192860748,,0.11250925785774907,0.3290183196580203,0.6709816803419797,0.3290183196580203
Lake Erie,MLP,10,10,0.34195437714382376,0.2291839629931657,,0.11277041415065805,0.329782036407176,0.670217963592824,0.329782036407176
Lake Erie,PLSR,1,11,0.42282081818538475,0.3529419370880162,,0.06987888109736856,0.1652683038280468,0.8347316961719532,0.16526830382804686
Lake Erie,XGBoost,1,11,0.4228208181853848,0.5217881379532112,,-0.09896731976782641,-0.2340644385768869,1.2340644385768869,-0.2340644385768868
Lake Erie,MLP,1,11,0.4228208181853847,0.2072568251587465,,0.2155639930266382,0.5098234965192507,0.49017650348074926,0.5098234965192507
Lake Erie,PLSR,3,11,0.323640705928432,0.3395255224087751,,-0.015884816480343067,-0.0490816380589633,1.0490816380589634,-0.049081638058963324
Lake Erie,XGBoost,3,11,0.3236407059284321,0.200149322116576,,0.12349138381185609,0.3815693691617101,0.6184306308382899,0.38156936916171025
Lake Erie,MLP,3,11,0.323640705928432,0.2023827331955763,,0.12125797273285574,0.3746684726765653,0.6253315273234348,0.3746684726765652
Lake Erie,PLSR,5,11,0.3212884620324112,0.4045394401340534,,-0.08325097810164223,-0.2591159825156875,1.2591159825156875,-0.25911598251568757
Lake Erie,XGBoost,5,11,0.3212884620324112,0.2144606417047231,,0.10682782032768809,0.3324981430298919,0.6675018569701081,0.33249814302989195
Lake Erie,MLP,5,11,0.3212884620324112,0.2133409175626897,,0.10794754446972149,0.3359832482842144,0.6640167517157856,0.33598324828421444
Lake Erie,PLSR,10,11,0.341266833273667,0.3188781821763376,,0.022388651097329404,0.065604530702608,0.934395469297392,0.06560453070260801
Lake Erie,XGBoost,10,11,0.34126683327366697,0.2194055153097252,,0.12186131796394176,0.3570851384065441,0.6429148615934559,0.3570851384065441
Lake Erie,MLP,10,11,0.341266833273667,0.2266327730350514,,0.11463406023861564,0.3359074064710378,0.6640925935289622,0.33590740647103784
Lake Erie,PLSR,1,12,0.8529951014658336,0.4642558354198495,,0.3887392660459841,0.4557344594600937,0.5442655405399063,0.4557344594600937
Lake Erie,XGBoost,1,12,0.8529951014658335,0.5438762244288318,,0.3091188770370017,0.3623923195829281,0.6376076804170718,0.36239231958292806
Lake Erie,MLP,1,12,0.8529951014658336,0.3908308368277679,,0.46216426463806565,0.541813497434771,0.45818650256522897,0.541813497434771
Lake Erie,PLSR,3,12,0.37101724475846176,0.3359308097250816,,0.03508643503338016,0.0945682029161204,0.9054317970838796,0.09456820291612043
Lake Erie,XGBoost,3,12,0.37101724475846176,0.2097649042778347,,0.16125234048062706,0.4346222134213271,0.5653777865786729,0.4346222134213271
Lake Erie,MLP,3,12,0.3710172447584617,0.2159669599986829,,0.1550502847597788,0.4179058595555591,0.5820941404444409,0.41790585955555914
Lake Erie,PLSR,5,12,0.34543947175979933,0.3194003910173803,,0.026039080742419007,0.0753795733185045,0.9246204266814955,0.07537957331850455
Lake Erie,XGBoost,5,12,0.34543947175979933,0.2745543271575105,,0.07088514460228884,0.205202787594438,0.794797212405562,0.205202787594438
Lake Erie,MLP,5,12,0.3454394717597992,0.215100716194629,,0.13033875556517022,0.3773128505785597,0.6226871494214403,0.3773128505785597
Lake Erie,PLSR,10,12,0.31893419261506895,0.2691261356191179,,0.04980805699595103,0.156170321613533,0.8438296783864669,0.15617032161353306
Lake Erie,XGBoost,10,12,0.318934192615069,0.3570533498151046,,-0.038119157200035614,-0.1195204430490095,1.1195204430490096,-0.11952044304900951
Lake Erie,MLP,10,12,0.318934192615069,0.2669465701712211,,0.051987622443847914,0.1630042247510007,0.8369957752489993,0.16300422475100074
Lake Erie,PLSR,1,13,0.43738360706723123,0.3537279944951447,,0.08365561257208654,0.1912637083506208,0.8087362916493792,0.19126370835062081
Lake Erie,XGBoost,1,13,0.4373836070672311,0.226995771143913,,0.2103878359233181,0.4810144406734352,0.5189855593265649,0.48101444067343513
Lake Erie,MLP,1,13,0.43738360706723123,0.2583376056684299,,0.17904600139880134,0.4093568995550187,0.5906431004449813,0.4093568995550187
Lake Erie,PLSR,3,13,0.32641445835384153,0.3488586210394102,,-0.022444162685568647,-0.06875970540999,1.06875970540999,-0.06875970540999
Lake Erie,XGBoost,3,13,0.32641445835384136,0.2050020694772047,,0.12141238887663666,0.3719577428321058,0.6280422571678942,0.3719577428321058
Lake Erie,MLP,3,13,0.3264144583538414,0.245968655481431,,0.08044580287241043,0.2464529323044748,0.7535470676955252,0.24645293230447488
Lake Erie,PLSR,5,13,0.33060347834866577,0.284589775028474,,0.04601370332019178,0.1391809371099681,0.8608190628900318,0.13918093710996826
Lake Erie,XGBoost,5,13,0.3306034783486657,0.2005441291448632,,0.13005934920380252,0.3933998090989212,0.6066001909010788,0.39339980909892125
Lake Erie,MLP,5,13,0.33060347834866566,0.2474216305568654,,0.08318184779180027,0.2516060801635398,0.7483939198364602,0.2516060801635398
Lake Erie,PLSR,10,13,0.3226942686817296,0.2631006149851438,,0.05959365369658581,0.1846752720253913,0.8153247279746088,0.1846752720253912
Lake Erie,XGBoost,10,13,0.3226942686817297,0.2372226118425742,,0.08547165683915547,0.2648688324699284,0.7351311675300716,0.2648688324699285
Lake Erie,MLP,10,13,0.3226942686817296,0.2072584178131652,,0.11543585086856442,0.3577251240404474,0.6422748759595527,0.3577251240404474
Lake Erie,PLSR,1,14,0.4958374845378434,0.3397595062090306,,0.15607797832881276,0.3147764742444272,0.6852235257555728,0.3147764742444272
Lake Erie,XGBoost,1,14,0.4958374845378435,0.2221075552669925,,0.273729929270851,0.5520557285123973,0.44794427148760274,0.5520557285123973
Lake Erie,MLP,1,14,0.4958374845378434,0.2425600658287301,,0.25327741870911324,0.5108073138865512,0.4891926861134488,0.5108073138865511
Lake Erie,PLSR,3,14,0.3196270067417552,0.3369309364897279,,-0.01730392974797268,-0.0541378820988511,1.0541378820988512,-0.054137882098851196
Lake Erie,XGBoost,3,14,0.3196270067417552,0.2040775968345962,,0.115549409907159,0.3615132759585149,0.6384867240414851,0.3615132759585149
Lake Erie,MLP,3,14,0.31962700674175515,0.2284630443367735,,0.09116396240498165,0.2852198269542345,0.7147801730457655,0.2852198269542346
Lake Erie,PLSR,5,14,0.3193726990681998,0.517305157889603,,-0.19793245882140315,-0.6197538274290558,1.6197538274290557,-0.6197538274290558
Lake Erie,XGBoost,5,14,0.31937269906819976,0.4825803622149383,,-0.1632076631467385,-0.5110257029253135,1.5110257029253136,-0.5110257029253138
Lake Erie,MLP,5,14,0.3193726990681999,0.322772294291402,,-0.003399595223202101,-0.0106446015162685,1.0106446015162684,-0.01064460151626838
Lake Erie,PLSR,10,14,0.33671546282756476,0.5602160304290885,,-0.22350056760152376,-0.6637668466039889,1.663766846603989,-0.6637668466039889
Lake Erie,XGBoost,10,14,0.3367154628275647,0.3823808758697848,,-0.045665413042220104,-0.135620180025424,1.135620180025424,-0.13562018002542406
Lake Erie,MLP,10,14,0.3367154628275647,0.3533330463314652,,-0.016617583503900468,-0.0493520044218772,1.0493520044218771,-0.04935200442187727
Lake Erie,PLSR,1,15,0.336165374319764,0.6433445247759831,,-0.30717915045621913,-0.91377388864056,1.91377388864056,-0.9137738886405601
Lake Erie,XGBoost,1,15,0.336165374319764,0.2531212585990659,,0.08304411572069809,0.2470335126525273,0.7529664873474727,0.24703351265252718
Lake Erie,MLP,1,15,0.33616537431976407,0.9184621724701052,,-0.5822967981503411,-1.7321735827400189,2.732173582740019,-1.7321735827400189
Lake Erie,PLSR,3,15,0.32052555423115614,0.3221077458348342,,-0.0015821916036780626,-0.0049362415365317,1.0049362415365317,-0.004936241536531607
Lake Erie,XGBoost,3,15,0.3205255542311561,0.2009311090036043,,0.11959444522755178,0.3731198337156747,0.6268801662843253,0.37311983371567475
Lake Erie,MLP,3,15,0.3205255542311561,0.2184783303671599,,0.10204722386399617,0.318374679750667,0.681625320249333,0.318374679750667
Lake Erie,PLSR,5,15,0.5109284193048305,0.4083821003274727,,0.10254631897735778,0.2007058388136324,0.7992941611863675,0.20070583881363258
Lake Erie,XGBoost,5,15,0.5109284193048302,0.3150138201655512,,0.19591459913927906,0.3834482246482951,0.6165517753517049,0.383448224648295
Lake Erie,MLP,5,15,0.5109284193048305,0.2455672790731403,,0.26536114023169016,0.5193704734589553,0.48062952654104474,0.5193704734589553
Lake Erie,PLSR,10,15,0.35336265378601817,0.3987809685106594,,-0.04541831472464125,-0.1285317306531985,1.1285317306531986,-0.12853173065319856
Lake Erie,XGBoost,10,15,0.35336265378601817,0.3203598879538977,,0.03300276583212047,0.0933963013480835,0.9066036986519165,0.09339630134808352
Lake Erie,MLP,10,15,0.35336265378601805,0.2926129991364103,,0.06074965464960774,0.1719187137620042,0.8280812862379958,0.17191871376200413
Lake Erie,PLSR,1,16,0.32916483143983927,0.8899932142338466,,-0.5608283827940073,-1.7037918762551336,2.7037918762551336,-1.7037918762551336
Lake Erie,XGBoost,1,16,0.3291648314398392,0.3071522345986623,,0.0220125968411769,0.0668740827388762,0.9331259172611238,0.06687408273887628
Lake Erie,MLP,1,16,0.32916483143983916,0.3053003045167944,,0.02386452692304475,0.0725002306402352,0.9274997693597649,0.07250023064023509
Lake Erie,PLSR,3,16,0.3207365409077719,0.3688600546898701,,-0.04812351378209817,-0.1500406288148187,1.1500406288148186,-0.15004062881481858
Lake Erie,XGBoost,3,16,0.32073654090777176,0.2137853186310757,,0.10695122227669607,0.3334550489303292,0.6665449510696708,0.33345504893032923
Lake Erie,MLP,3,16,0.32073654090777187,0.2073723038551607,,0.11336423705261117,0.3534496979897036,0.6465503020102964,0.35344969798970366
Lake Erie,PLSR,5,16,0.3188603033732024,0.2712608247288363,,0.047599478644366144,0.1492800346986251,0.8507199653013748,0.14928003469862514
Lake Erie,XGBoost,5,16,0.3188603033732024,0.2295139079206288,,0.08934639545257361,0.2802054432782303,0.7197945567217696,0.2802054432782303
Lake Erie,MLP,5,16,0.3188603033732025,0.2519092831886591,,0.06695102018454335,0.2099697496884227,0.7900302503115773,0.20996974968842272
Lake Erie,PLSR,10,16,0.3482215950590893,0.3809164658046285,,-0.03269487074553923,-0.0938909885846724,1.0938909885846724,-0.09389098858467233
Lake Erie,XGBoost,10,16,0.3482215950590891,0.2413613711018158,,0.10686022395727332,0.3068741927691144,0.6931258072308857,0.3068741927691144
Lake Erie,MLP,10,16,0.3482215950590892,0.2223550907789648,,0.12586650428012439,0.3614551838584693,0.6385448161415307,0.36145518385846936
Lake Erie,PLSR,1,17,0.33650848690805185,0.3332433238702033,,0.003265163037848573,0.0097030626799915,0.9902969373200085,0.00970306267999156
Lake Erie,XGBoost,1,17,0.33650848690805174,0.2057613963307284,,0.13074709057732334,0.3885402353244261,0.611459764675574,0.3885402353244261
Lake Erie,MLP,1,17,0.33650848690805174,0.2301252423244614,,0.10638324458359033,0.3161383607281059,0.6838616392718941,0.3161383607281058
Lake Erie,PLSR,3,17,0.3530825990642646,0.3575194397569709,,-0.004436840692706334,-0.0125660131051619,1.012566013105162,-0.012566013105161984
Lake Erie,XGBoost,3,17,0.3530825990642646,0.2086060232065142,,0.1444765758577504,0.4091863267937227,0.5908136732062773,0.4091863267937227
Lake Erie,MLP,3,17,0.3530825990642644,0.2012491545758767,,0.15183344448838773,0.4300224383488472,0.5699775616511529,0.4300224383488471
Lake Erie,PLSR,5,17,0.365272892143531,0.3838906160707573,,-0.018617723927226326,-0.0509693541951014,1.0509693541951015,-0.050969354195101624
