group_id,raw_gloria_ids,Dataset_ID_distinct_count,Organization_ID_distinct_count,TSS_method_distinct_count,Water_body_type_distinct_count,Country_distinct_count,Site_name_distinct_count,TSS_unit_distinct_count,metadata_conflict_count,metadata_conflict_status
Rosarito||Spain||2007-07-13||40.104||-5.313,GID_4192,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Rotognaroiti||New Zealand||2020-07-27||-37.477||175.108,GID_2461,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Rotognaro||New Zealand||2020-07-27||-37.485||175.118,GID_2462,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Rotoroa||New Zealand||2020-02-12||-41.894||172.663,GID_2445,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Rotoroa||New Zealand||2020-02-13||-41.815||172.618,GID_2447,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Rotoroa||New Zealand||2020-02-13||-41.855||172.643,GID_2446,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Round Lake||United States of America (the)||2015-08-15||45.996||-91.324,GID_1506,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Round Lake||United States of America (the)||2015-08-15||46.008||-91.322,GID_1504,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Round Lake||United States of America (the)||2015-08-15||46.018||-91.333,GID_1505,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Sakatah||United States of America (the)||2018-08-30||44.227||-93.518,GID_3841,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"San Antonio Bay, TX||United States of America (the)||2008-07-16||28.206||-96.822",GID_5090,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Sapelo Sound, GA||United States of America (the)||2011-07-28||31.524||-81.115",GID_4658,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Sapelo Sound, GA||United States of America (the)||2011-07-28||31.53||-81.133",GID_4664,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Sapelo Sound, GA||United States of America (the)||2014-11-07||31.541||-81.206",GID_4681,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Sapelo Sound, GA||United States of America (the)||2014-11-07||31.541||-81.207",GID_4690;GID_4693,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Sapelo Sound, GA||United States of America (the)||2014-11-07||31.541||-81.208",GID_4695,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Sapelo Sound, GA||United States of America (the)||2014-11-07||31.542||-81.207",GID_4691,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Sapelo Sound, GA||United States of America (the)||2014-12-08||31.541||-81.207",GID_4683;GID_4684;GID_4685;GID_4686;GID_4687;GID_4688;GID_4689;GID_4692,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Satilla River, GA||United States of America (the)||2011-06-24||30.889||-81.854",GID_4881,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Satilla River, GA||United States of America (the)||2011-06-24||30.905||-81.829",GID_4880,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Satilla River, GA||United States of America (the)||2011-06-24||30.944||-81.819",GID_4879,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Satilla River, GA||United States of America (the)||2011-06-24||30.954||-81.68",GID_4864,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Satilla River, GA||United States of America (the)||2011-06-24||30.969||-81.741",GID_4873,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Satilla River, GA||United States of America (the)||2011-06-24||30.976||-81.573",GID_4832,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Satilla River, GA||United States of America (the)||2011-06-24||30.97||-81.786",GID_4877,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"Satilla River, GA||United States of America (the)||2011-06-24||30.984||-81.644",GID_4849,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Serpentine North||New Zealand||2020-07-27||-37.942||175.319,GID_2458,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-07-06||33.273||131.537,GID_4349,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-07-06||33.312||131.532,GID_4348,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-07-06||33.332||131.708,GID_4347,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-07-06||33.48||131.84,GID_4345,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-07-07||33.603||131.745,GID_4344,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-07-07||33.667||131.364,GID_4340,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-07-07||33.695||131.229,GID_4338,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-07-07||33.705||131.498,GID_4341,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-07-07||33.73||131.708,GID_4343,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-07-07||33.768||131.284,GID_4339,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-07-07||33.775||131.538,GID_4342,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-03||33.268||131.603,GID_4367,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-03||33.27||131.863,GID_4363,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-03||33.285||131.71,GID_4366,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-03||33.312||131.532,GID_4369,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-03||33.332||131.708,GID_4365,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-03||33.338||131.597,GID_4368,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-03||33.39||131.707,GID_4364,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-04||33.473||131.772,GID_4359,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-04||33.603||131.745,GID_4358,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-04||33.695||131.229,GID_4350,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-04||33.705||131.498,GID_4353,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-04||33.707||131.364,GID_4352,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-04||33.73||131.708,GID_4355,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-04||33.768||131.284,GID_4351,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-04||33.775||131.538,GID_4354,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-05||33.342||131.967,GID_4370,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-05||33.415||131.843,GID_4362,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-05||33.427||131.982,GID_4361,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-05||33.487||131.908,GID_4360,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-05||33.617||131.888,GID_4357,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-08-05||33.743||131.865,GID_4356,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-13||33.268||131.603,GID_4386,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-13||33.273||131.537,GID_4389,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-14||33.307||131.602,GID_4387,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-14||33.312||131.532,GID_4388,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-14||33.332||131.708,GID_4385,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-14||33.332||131.78,GID_4384,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-14||33.473||131.772,GID_4381,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-14||33.487||131.908,GID_4382,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-15||33.667||131.364,GID_4374,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-15||33.695||131.229,GID_4371,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-15||33.705||131.498,GID_4375,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-15||33.73||131.708,GID_4377,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-15||33.757||131.364,GID_4373,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-15||33.768||131.284,GID_4372,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-15||33.775||131.538,GID_4376,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-16||33.427||131.982,GID_4383,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-16||33.617||131.888,GID_4379,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-16||33.61||131.817,GID_4380,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Seto-Inland Sea||Japan||2010-09-16||33.743||131.865,GID_4378,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Shawano Lake||United States of America (the)||2014-09-14||44.808||-88.514,GID_1447,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Shawano Lake||United States of America (the)||2014-09-14||44.809||-88.542,GID_1448,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Shawano Lake||United States of America (the)||2014-09-14||44.816||-88.486,GID_1449,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Shirakaba||Japan||2018-08-29||36.104||138.232,GID_3144,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Shirakaba||Japan||2018-08-29||36.107||138.238,GID_3145,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Soai Rap River||Viet Nam||2014-06-19||10.527||106.748,GID_1959,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Soai Rap River||Viet Nam||2014-06-19||10.583||106.752,GID_1958,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Soai Rap River||Viet Nam||2014-06-19||10.638||106.77,GID_1957,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Soai Rap River||Viet Nam||2014-06-27||10.561||106.898,GID_2010,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Soai Rap River||Viet Nam||2014-06-27||10.56||106.834,GID_2011,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Soai Rap River||Viet Nam||2014-06-27||10.671||106.787,GID_2012,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-20||10.208||107.216,GID_1969,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-20||10.244||107.045,GID_1967,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-20||10.24||107.106,GID_1968,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-21||10.042||107.032,GID_1973,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-21||10.058||106.917,GID_1972,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-21||10.074||106.966,GID_1971,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-21||10.125||106.988,GID_1970,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-21||9.963||106.866,GID_1974,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-22||9.752||107.005,GID_1986,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-22||9.762||106.91,GID_1987,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-22||9.76||106.742,GID_1989,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-22||9.76||106.82,GID_1988,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-23||9.389||106.47,GID_1996,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-23||9.489||106.513,GID_1994;GID_1995,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-23||9.574||106.627,GID_1993,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-23||9.613||106.682,GID_1991,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-23||9.642||106.709,GID_1990,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-24||9.166||106.801,GID_1997,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-24||9.204||106.761,GID_1998,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-24||9.251||106.692,GID_1999,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-24||9.305||106.629,GID_2000,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-24||9.341||106.562,GID_2001,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-25||9.06||106.416,GID_2005,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-25||9.161||106.368,GID_2004,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-25||9.335||106.383,GID_2003,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-25||9.37||106.441,GID_2002,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-26||8.718||106.662,GID_2006,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-26||8.905||106.727,GID_2007,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-26||9.05||106.765,GID_2008,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2014-06-26||9.786||106.798,GID_2009,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-18||11.256||108.898,GID_2070,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-18||11.27||108.883,GID_2071,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-18||11.282||108.87,GID_2072,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-18||11.295||108.858,GID_2073,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-19||11.522||109.175,GID_2075,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-19||11.579||109.055,GID_2074,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-20||11.578||109.188,GID_2076;GID_2077,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-20||11.588||109.189,GID_2078,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-20||11.592||109.169,GID_2079,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-20||11.596||109.151,GID_2080,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-21||11.666||109.252,GID_2081,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-21||11.669||109.235,GID_2082,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-21||11.675||109.219,GID_2083,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-21||11.686||109.203,GID_2084,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
South China Sea||Viet Nam||2015-04-21||11.689||109.194,GID_2085,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"South End Ceek, GA||United States of America (the)||2003-01-08||31.396||-81.28",GID_4732,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"South River, MD||United States of America (the)||2005-07-14||38.923||-76.509",GID_4476,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Spiegel- en Blijkpolderplas||Netherlands (the)||1990-08-28||52.263||5.06,GID_608,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Spiegel- en Blijkpolderplas||Netherlands (the)||1990-08-28||52.274||5.065,GID_609,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Spirit River Flowage||United States of America (the)||2015-07-21||45.442||-89.746,GID_1477,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Spirit River Flowage||United States of America (the)||2015-07-21||45.445||-89.802,GID_1479,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Spirit River Flowage||United States of America (the)||2015-07-21||45.447||-89.769,GID_1478,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Helena Sound, SC||United States of America (the)||2003-06-10||32.447||-80.46",GID_4554,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Helena Sound, SC||United States of America (the)||2003-06-10||32.463||-80.443",GID_4550,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Helena Sound, SC||United States of America (the)||2003-06-10||32.486||-80.478",GID_4558,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Helena Sound, SC||United States of America (the)||2003-06-11||32.433||-80.377",GID_4535,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Helena Sound, SC||United States of America (the)||2003-06-11||32.455||-80.374",GID_4534,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Johns River, FL||United States of America (the)||2011-06-28||29.488||-81.68",GID_4865,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Johns River, FL||United States of America (the)||2011-06-28||29.536||-81.697",GID_4870,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Johns River, FL||United States of America (the)||2011-06-28||29.595||-81.679",GID_4862,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Johns River, FL||United States of America (the)||2011-06-28||29.644||-81.631",GID_4844,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Johns River, FL||United States of America (the)||2011-06-29||30.073||-81.681",GID_4866;GID_4867,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Johns River, FL||United States of America (the)||2013-06-30||30.169||-81.674",GID_4855,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Jones River, DE||United States of America (the)||2004-07-22||39.066||-75.404",GID_4400,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Jones River, DE||United States of America (the)||2004-07-22||39.072||-75.409",GID_4401,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Jones River, DE||United States of America (the)||2004-07-22||39.077||-75.439",GID_4405,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Jones River, DE||United States of America (the)||2004-07-22||39.07||-75.419",GID_4403,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Jones River, DE||United States of America (the)||2004-07-22||39.085||-75.461",GID_4407,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Jones River, DE||United States of America (the)||2004-07-22||39.104||-75.473",GID_4408,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Jones River, DE||United States of America (the)||2004-07-22||39.115||-75.499",GID_4409,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Jones River, DE||United States of America (the)||2004-07-22||39.146||-75.512",GID_4410,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Leonard Creek, MD||United States of America (the)||2005-07-11||38.394||-76.503",GID_4473,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2003-01-09||30.719||-81.593",GID_4834,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2003-01-09||30.725||-81.606",GID_4838,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2003-01-09||30.72||-81.551",GID_4828,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2003-01-09||30.73||-81.604",GID_4837,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2003-01-09||30.749||-81.657",GID_4851,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2003-08-09||30.711||-81.558",GID_4830,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2003-08-09||30.714||-81.534",GID_4824,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2003-08-09||30.71||-81.461",GID_4813,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2003-08-09||30.721||-81.48",GID_4820,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2003-08-09||30.723||-81.506",GID_4823,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2003-08-09||30.723||-81.615",GID_4841,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2007-03-12||30.713||-81.543",GID_4827,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2007-03-12||30.723||-81.578",GID_4833,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2007-03-12||30.723||-81.606",GID_4839,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2007-03-12||30.732||-81.639",GID_4846;GID_4847,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2007-03-12||30.749||-81.73",GID_4872,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2007-03-12||30.762||-81.78",GID_4876,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2014-08-07||30.717||-81.562",GID_4831,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2014-08-07||30.723||-81.505",GID_4822,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2014-08-07||30.724||-81.551",GID_4829,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2014-08-07||30.743||-81.652",GID_4850,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Marys River, GA||United States of America (the)||2014-08-07||30.787||-81.795",GID_4878,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Pierre Creek, SC||United States of America (the)||2003-06-13||32.539||-80.349",GID_4519;GID_4520;GID_4521;GID_4522;GID_4523;GID_4524;GID_4525;GID_4526,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
"St. Simons Sound, GA||United States of America (the)||2014-11-06||31.131||-81.398",GID_4797,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Suwa||Japan||2015-07-15||36.042||138.099,GID_3134,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Suwa||Japan||2015-07-15||36.053||138.057,GID_3131,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Suwa||Japan||2015-07-15||36.059||138.073,GID_3132,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Suwa||Japan||2015-07-15||36.05||138.084,GID_3130,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Suwa||Japan||2015-07-15||36.05||138.085,GID_3129,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Suwa||Japan||2015-07-15||36.061||138.102,GID_3133,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Suwa||Japan||2018-08-30||36.051||138.063,GID_3137,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Suwa||Japan||2018-08-30||36.05||138.086,GID_3136,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Suwa||Japan||2018-08-30||36.061||138.096,GID_3135,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Taihu||China||2008-10-06||31.382||120.133,GID_2753,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
Taihu||China||2008-10-06||31.398||120.188,GID_2754,1,1,1,1,1,1,1,0,VERIFIED_NO_CONFLICT
