lake,learner,k,estimand,method,mae_log_median,rer_log_median,label_mae_log_median,delta_mae_median_manuscript,mae_method_median,mae_random_median,query_size_median,n_usable_repeats
Lake Erie,XGBoost,3,fourway_common_query,proposed_weighted_d_optimal,,,,0.0099816137073939,0.2088868738071091,0.21920970881865184,516.0,100.0
Lake Erie,XGBoost,3,fourway_common_query,unweighted_d_optimal,,,,-0.10463119497261444,0.32345797561612877,0.21920970881865184,516.0,100.0
Lake Erie,XGBoost,5,fourway_common_query,farthest_point_kennard_stone,,,,-0.0137614482985781,0.255332183759106,0.24184220853609323,509.0,100.0
Lake Erie,XGBoost,5,fourway_common_query,proposed_weighted_d_optimal,,,,0.032638658645395405,0.20925520086340654,0.24184220853609323,509.0,100.0
Lake Erie,XGBoost,5,fourway_common_query,unweighted_d_optimal,,,,-0.08826289960581735,0.3296487537473267,0.24184220853609323,509.0,100.0
Lake Erie,XGBoost,10,fourway_common_query,farthest_point_kennard_stone,,,,-0.0305678913104376,0.24026973095998994,0.20958440083182467,491.0,100.0
Lake Erie,XGBoost,10,fourway_common_query,proposed_weighted_d_optimal,,,,0.0197784275825852,0.1898361639104123,0.20958440083182467,491.0,100.0
Lake Erie,XGBoost,10,fourway_common_query,unweighted_d_optimal,,,,-0.10477150969709895,0.31397824832683624,0.20958440083182467,491.0,100.0
Lake Geneva,MLP,1,fourway_common_query,farthest_point_kennard_stone,,,,-0.02366588676917,0.2554131616726862,0.2297094637407765,17.0,100.0
Lake Geneva,MLP,1,fourway_common_query,proposed_weighted_d_optimal,,,,0.0196798795305887,0.2080616466263694,0.2297094637407765,17.0,100.0
Lake Geneva,MLP,1,fourway_common_query,unweighted_d_optimal,,,,-0.02366588676917,0.2554131616726862,0.2297094637407765,17.0,100.0
Lake Geneva,MLP,3,fourway_common_query,farthest_point_kennard_stone,,,,0.020250026708042053,0.19843139176457758,0.22240121976758645,11.0,100.0
Lake Geneva,MLP,3,fourway_common_query,proposed_weighted_d_optimal,,,,0.00421554566462975,0.21247890687783294,0.22240121976758645,11.0,100.0
Lake Geneva,MLP,3,fourway_common_query,unweighted_d_optimal,,,,0.0073527123577753,0.2121224443808373,0.22240121976758645,11.0,100.0
Lake Geneva,MLP,5,fourway_common_query,farthest_point_kennard_stone,,,,0.00144833153401805,0.20699446018516648,0.20783019656465512,8.0,100.0
Lake Geneva,MLP,5,fourway_common_query,proposed_weighted_d_optimal,,,,-0.012524184356151099,0.2224725717318673,0.20783019656465512,8.0,100.0
Lake Geneva,MLP,5,fourway_common_query,unweighted_d_optimal,,,,-0.02944062932866745,0.2440160530023954,0.20783019656465512,8.0,100.0
Lake Geneva,MLP,10,fourway_common_query,farthest_point_kennard_stone,,,,-0.032216095119634,0.1953123822882941,0.1512005597927563,5.0,8.0
Lake Geneva,MLP,10,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0050419256687052,0.1506179604175965,0.1512005597927563,5.0,8.0
Lake Geneva,MLP,10,fourway_common_query,unweighted_d_optimal,,,,-0.0117748369382744,0.1694706839128543,0.1512005597927563,5.0,8.0
Lake Geneva,PLSR,1,fourway_common_query,farthest_point_kennard_stone,,,,0.013786991483795998,0.2200585085489433,0.2382688281014683,17.0,100.0
Lake Geneva,PLSR,1,fourway_common_query,proposed_weighted_d_optimal,,,,0.024556164005993253,0.2101715093304357,0.2382688281014683,17.0,100.0
Lake Geneva,PLSR,1,fourway_common_query,unweighted_d_optimal,,,,0.013786991483795998,0.2200585085489433,0.2382688281014683,17.0,100.0
Lake Geneva,PLSR,3,fourway_common_query,farthest_point_kennard_stone,,,,-0.0265935862901722,0.2281672969140333,0.20423030180745175,11.0,100.0
Lake Geneva,PLSR,3,fourway_common_query,proposed_weighted_d_optimal,,,,0.01372223033189905,0.1891808459964614,0.20423030180745175,11.0,100.0
Lake Geneva,PLSR,3,fourway_common_query,unweighted_d_optimal,,,,-0.1134036423003432,0.3112130396811029,0.20423030180745175,11.0,100.0
Lake Geneva,PLSR,5,fourway_common_query,farthest_point_kennard_stone,,,,-0.01493839781712095,0.2012725345706736,0.17741728942970292,8.0,100.0
Lake Geneva,PLSR,5,fourway_common_query,proposed_weighted_d_optimal,,,,0.00525657824895,0.1840523640997833,0.17741728942970292,8.0,100.0
Lake Geneva,PLSR,5,fourway_common_query,unweighted_d_optimal,,,,-0.0639965442170446,0.25394134548419156,0.17741728942970292,8.0,100.0
Lake Geneva,PLSR,10,fourway_common_query,farthest_point_kennard_stone,,,,0.0058420928572456,0.0973701409383357,0.1032122337955813,5.0,5.0
Lake Geneva,PLSR,10,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0135498773858273,0.1168814206781945,0.1032122337955813,5.0,5.0
Lake Geneva,PLSR,10,fourway_common_query,unweighted_d_optimal,,,,-0.0067544010167633,0.1099666348123447,0.1032122337955813,5.0,5.0
Lake Geneva,XGBoost,1,fourway_common_query,farthest_point_kennard_stone,,,,-0.0228988317258792,0.3601132366917166,0.3253286953296294,17.0,100.0
Lake Geneva,XGBoost,1,fourway_common_query,proposed_weighted_d_optimal,,,,-0.017996002474134,0.3552104074399714,0.3253286953296294,17.0,100.0
Lake Geneva,XGBoost,1,fourway_common_query,unweighted_d_optimal,,,,-0.0228988317258792,0.3601132366917166,0.3253286953296294,17.0,100.0
Lake Geneva,XGBoost,3,fourway_common_query,farthest_point_kennard_stone,,,,0.018570208481766902,0.2436407797225615,0.2720742852935988,11.0,100.0
Lake Geneva,XGBoost,3,fourway_common_query,proposed_weighted_d_optimal,,,,0.03021174841269065,0.22749918259301638,0.2720742852935988,11.0,100.0
Lake Geneva,XGBoost,3,fourway_common_query,unweighted_d_optimal,,,,0.046555219418489696,0.2167274225449899,0.2720742852935988,11.0,100.0
Lake Geneva,XGBoost,5,fourway_common_query,farthest_point_kennard_stone,,,,0.019193547299562352,0.1750620536472399,0.19959183750593185,7.0,100.0
Lake Geneva,XGBoost,5,fourway_common_query,proposed_weighted_d_optimal,,,,-0.011524468155346749,0.21419561005877819,0.19959183750593185,7.0,100.0
Lake Geneva,XGBoost,5,fourway_common_query,unweighted_d_optimal,,,,-0.0471274067375146,0.2519176985386911,0.19959183750593185,7.0,100.0
Lake Geneva,XGBoost,10,fourway_common_query,farthest_point_kennard_stone,,,,-0.0494361935565975,0.1820221259035463,0.1297539315891033,5.0,7.0
Lake Geneva,XGBoost,10,fourway_common_query,proposed_weighted_d_optimal,,,,0.0359232115652654,0.0990583374379444,0.1297539315891033,5.0,7.0
Lake Geneva,XGBoost,10,fourway_common_query,unweighted_d_optimal,,,,0.0178656018949443,0.1201862967251901,0.1297539315891033,5.0,7.0
Lake Hume,MLP,1,fourway_common_query,farthest_point_kennard_stone,,,,0.0160917147423799,0.1367665155255124,0.1509458842363626,36.0,100.0
Lake Hume,MLP,1,fourway_common_query,proposed_weighted_d_optimal,,,,-0.017154657005534202,0.1658661745343627,0.1509458842363626,36.0,100.0
Lake Hume,MLP,1,fourway_common_query,unweighted_d_optimal,,,,0.0160917147423799,0.1367665155255124,0.1509458842363626,36.0,100.0
Lake Hume,MLP,3,fourway_common_query,farthest_point_kennard_stone,,,,0.008502388634145899,0.12131428719868895,0.13146638886294676,29.0,100.0
Lake Hume,MLP,3,fourway_common_query,proposed_weighted_d_optimal,,,,0.0034262980093070503,0.12601424471708755,0.13146638886294676,29.0,100.0
Lake Hume,MLP,3,fourway_common_query,unweighted_d_optimal,,,,0.013724303929510049,0.1162193305114456,0.13146638886294676,29.0,100.0
Lake Hume,MLP,5,fourway_common_query,farthest_point_kennard_stone,,,,0.0024753037823643997,0.13487117439440577,0.13742544398515372,25.0,100.0
Lake Hume,MLP,5,fourway_common_query,proposed_weighted_d_optimal,,,,0.007272102134427199,0.1274627552295694,0.13742544398515372,25.0,100.0
Lake Hume,MLP,5,fourway_common_query,unweighted_d_optimal,,,,0.01415913919937095,0.1212466098924524,0.13742544398515372,25.0,100.0
Lake Hume,MLP,10,fourway_common_query,farthest_point_kennard_stone,,,,0.0029467054185968,0.1242187312858105,0.1322189294753054,15.0,100.0
Lake Hume,MLP,10,fourway_common_query,proposed_weighted_d_optimal,,,,0.00261075738034835,0.12450883448375966,0.1322189294753054,15.0,100.0
Lake Hume,MLP,10,fourway_common_query,unweighted_d_optimal,,,,0.00617567437053705,0.12177230843859045,0.1322189294753054,15.0,100.0
Lake Hume,PLSR,1,fourway_common_query,farthest_point_kennard_stone,,,,-0.060582134591497805,0.2785898070121105,0.2205156436357267,36.0,100.0
Lake Hume,PLSR,1,fourway_common_query,proposed_weighted_d_optimal,,,,-0.01635306525037255,0.2358576219069292,0.2205156436357267,36.0,100.0
Lake Hume,PLSR,1,fourway_common_query,unweighted_d_optimal,,,,-0.060582134591497805,0.2785898070121105,0.2205156436357267,36.0,100.0
Lake Hume,PLSR,3,fourway_common_query,farthest_point_kennard_stone,,,,-0.0081181583090461,0.1892487439044609,0.18033565312292665,30.0,100.0
Lake Hume,PLSR,3,fourway_common_query,proposed_weighted_d_optimal,,,,0.01517459231792605,0.16513557990087546,0.18033565312292665,30.0,100.0
Lake Hume,PLSR,3,fourway_common_query,unweighted_d_optimal,,,,-0.0004418912621689,0.1824326907579238,0.18033565312292665,30.0,100.0
Lake Hume,PLSR,5,fourway_common_query,farthest_point_kennard_stone,,,,0.0162486438859759,0.14909029995774126,0.16667726477429207,25.0,100.0
Lake Hume,PLSR,5,fourway_common_query,proposed_weighted_d_optimal,,,,0.021944150767464553,0.1442566931579651,0.16667726477429207,25.0,100.0
Lake Hume,PLSR,5,fourway_common_query,unweighted_d_optimal,,,,0.00760472669212075,0.15704630991548402,0.16667726477429207,25.0,100.0
Lake Hume,PLSR,10,fourway_common_query,farthest_point_kennard_stone,,,,-0.0018185216042681,0.15680216664661528,0.15488633815964004,16.0,100.0
Lake Hume,PLSR,10,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0027914108892809998,0.15797130284986774,0.15488633815964004,16.0,100.0
Lake Hume,PLSR,10,fourway_common_query,unweighted_d_optimal,,,,0.00109090570719195,0.1544764329895995,0.15488633815964004,16.0,100.0
Lake Hume,XGBoost,1,fourway_common_query,farthest_point_kennard_stone,,,,0.0226537648969626,0.1562784524842574,0.17890019445797414,36.0,100.0
Lake Hume,XGBoost,1,fourway_common_query,proposed_weighted_d_optimal,,,,0.0171225912000336,0.1607745421773581,0.17890019445797414,36.0,100.0
Lake Hume,XGBoost,1,fourway_common_query,unweighted_d_optimal,,,,0.0226537648969626,0.1562784524842574,0.17890019445797414,36.0,100.0
Lake Hume,XGBoost,3,fourway_common_query,farthest_point_kennard_stone,,,,0.0080852198226387,0.1506782491954338,0.16059586808832665,29.0,100.0
Lake Hume,XGBoost,3,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0155382300913897,0.17186596102760354,0.16059586808832665,29.0,100.0
Lake Hume,XGBoost,3,fourway_common_query,unweighted_d_optimal,,,,0.01183532014752065,0.14761080847943564,0.16059586808832665,29.0,100.0
Lake Hume,XGBoost,5,fourway_common_query,farthest_point_kennard_stone,,,,-0.02290843270970715,0.18618709352161178,0.16165922304363228,25.0,100.0
Lake Hume,XGBoost,5,fourway_common_query,proposed_weighted_d_optimal,,,,0.026620177356372447,0.134003035288318,0.16165922304363228,25.0,100.0
Lake Hume,XGBoost,5,fourway_common_query,unweighted_d_optimal,,,,-0.0079623514330838,0.17172666236654943,0.16165922304363228,25.0,100.0
Lake Hume,XGBoost,10,fourway_common_query,farthest_point_kennard_stone,,,,0.0091443498896131,0.14102015955681452,0.15941933538590203,16.0,100.0
Lake Hume,XGBoost,10,fourway_common_query,proposed_weighted_d_optimal,,,,0.01129408228381115,0.14165575137587877,0.15941933538590203,16.0,100.0
Lake Hume,XGBoost,10,fourway_common_query,unweighted_d_optimal,,,,0.0105492360667236,0.14054445634468204,0.15941933538590203,16.0,100.0
Lake Jasień Południowy,MLP,1,fourway_common_query,farthest_point_kennard_stone,,,,-0.0220127389312179,0.1549068948289181,0.1290472937538123,18.0,100.0
Lake Jasień Południowy,MLP,1,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0236483447794298,0.1472270227933537,0.1290472937538123,18.0,100.0
Lake Jasień Południowy,MLP,1,fourway_common_query,unweighted_d_optimal,,,,-0.1112575623075369,0.2458026513006405,0.1290472937538123,18.0,100.0
Lake Jasień Południowy,MLP,3,fourway_common_query,farthest_point_kennard_stone,,,,-0.01421676368989405,0.1226170556894416,0.11218432800704725,14.0,100.0
Lake Jasień Południowy,MLP,3,fourway_common_query,proposed_weighted_d_optimal,,,,0.00738632263435075,0.1016857252310743,0.11218432800704725,14.0,100.0
Lake Jasień Południowy,MLP,3,fourway_common_query,unweighted_d_optimal,,,,-0.009583646941783649,0.11825539191159634,0.11218432800704725,14.0,100.0
Lake Jasień Południowy,MLP,5,fourway_common_query,farthest_point_kennard_stone,,,,0.01014289514259075,0.09927098974003125,0.10942444670529555,10.0,100.0
Lake Jasień Południowy,MLP,5,fourway_common_query,proposed_weighted_d_optimal,,,,-0.01770596920917375,0.13282330461372155,0.10942444670529555,10.0,100.0
Lake Jasień Południowy,MLP,5,fourway_common_query,unweighted_d_optimal,,,,0.009532706327641551,0.09944439358779116,0.10942444670529555,10.0,100.0
Lake Jasień Południowy,MLP,10,fourway_common_query,farthest_point_kennard_stone,,,,0.010605550369555,0.0815803454593432,0.0921858958288983,5.0,1.0
Lake Jasień Południowy,MLP,10,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0069654327996718,0.0991513286285701,0.0921858958288983,5.0,1.0
Lake Jasień Południowy,MLP,10,fourway_common_query,unweighted_d_optimal,,,,-0.0144400590757946,0.1066259549046929,0.0921858958288983,5.0,1.0
Lake Jasień Południowy,PLSR,1,fourway_common_query,farthest_point_kennard_stone,,,,-0.032454732528467894,0.2392395646277743,0.2077259258261364,18.0,100.0
Lake Jasień Południowy,PLSR,1,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0,0.2077259258261364,0.2077259258261364,18.0,100.0
Lake Jasień Południowy,PLSR,1,fourway_common_query,unweighted_d_optimal,,,,-0.07287793796392239,0.2799644357754338,0.2077259258261364,18.0,100.0
Lake Jasień Południowy,PLSR,3,fourway_common_query,farthest_point_kennard_stone,,,,0.0155597803324189,0.1304595623155918,0.14489828655249734,14.0,100.0
Lake Jasień Południowy,PLSR,3,fourway_common_query,proposed_weighted_d_optimal,,,,-0.00417223000096915,0.1495385004553724,0.14489828655249734,14.0,100.0
Lake Jasień Południowy,PLSR,3,fourway_common_query,unweighted_d_optimal,,,,0.0196806452867241,0.1266837464863131,0.14489828655249734,14.0,100.0
Lake Jasień Południowy,PLSR,5,fourway_common_query,farthest_point_kennard_stone,,,,0.0163865634991886,0.12829024737036177,0.1418657949428635,10.0,100.0
Lake Jasień Południowy,PLSR,5,fourway_common_query,proposed_weighted_d_optimal,,,,-0.00249020696814035,0.1484138046094066,0.1418657949428635,10.0,100.0
Lake Jasień Południowy,PLSR,5,fourway_common_query,unweighted_d_optimal,,,,0.0188768558495315,0.12392084623114225,0.1418657949428635,10.0,100.0
Lake Jasień Południowy,PLSR,10,fourway_common_query,farthest_point_kennard_stone,,,,-0.0010889258465869,0.0750753450305777,0.0739864191839907,5.0,3.0
Lake Jasień Południowy,PLSR,10,fourway_common_query,proposed_weighted_d_optimal,,,,0.0028513687625938,0.0711350504213969,0.0739864191839907,5.0,3.0
Lake Jasień Południowy,PLSR,10,fourway_common_query,unweighted_d_optimal,,,,-0.029627622489972,0.1036140416739628,0.0739864191839907,5.0,3.0
Lake Jasień Południowy,XGBoost,1,fourway_common_query,farthest_point_kennard_stone,,,,-0.15045745842682695,0.3016428409062064,0.1469540015018745,18.0,100.0
Lake Jasień Południowy,XGBoost,1,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0171399298641416,0.1566172550958201,0.1469540015018745,18.0,100.0
Lake Jasień Południowy,XGBoost,1,fourway_common_query,unweighted_d_optimal,,,,0.0261703930958607,0.1243238033587829,0.1469540015018745,18.0,100.0
Lake Jasień Południowy,XGBoost,3,fourway_common_query,farthest_point_kennard_stone,,,,-0.0032926028414368997,0.11767662194232831,0.1162341926896764,14.0,100.0
Lake Jasień Południowy,XGBoost,3,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0054924494962788496,0.1203456749341941,0.1162341926896764,14.0,100.0
Lake Jasień Południowy,XGBoost,3,fourway_common_query,unweighted_d_optimal,,,,0.00891826818739205,0.1045461994846562,0.1162341926896764,14.0,100.0
Lake Jasień Południowy,XGBoost,5,fourway_common_query,farthest_point_kennard_stone,,,,0.0111262265559816,0.10532476974077455,0.1194060059920047,10.0,100.0
Lake Jasień Południowy,XGBoost,5,fourway_common_query,proposed_weighted_d_optimal,,,,0.0013347283134747,0.12021161949698886,0.1194060059920047,10.0,100.0
Lake Jasień Południowy,XGBoost,5,fourway_common_query,unweighted_d_optimal,,,,0.01230697894636,0.10401328831180445,0.1194060059920047,10.0,100.0
Lake Jasień Południowy,XGBoost,10,fourway_common_query,farthest_point_kennard_stone,,,,0.0015864079181267,0.0913084096738528,0.0928948175919796,5.0,7.0
Lake Jasień Południowy,XGBoost,10,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0044530617534059,0.0973478793453856,0.0928948175919796,5.0,7.0
Lake Jasień Południowy,XGBoost,10,fourway_common_query,unweighted_d_optimal,,,,-0.0078226352612535,0.1007174528532331,0.0928948175919796,5.0,7.0
Lake Jeleń,MLP,1,fourway_common_query,farthest_point_kennard_stone,,,,-0.0982365237889168,0.2211292540033534,0.1247163953454325,18.0,100.0
Lake Jeleń,MLP,1,fourway_common_query,proposed_weighted_d_optimal,,,,0.0033348710863325,0.1245548848873175,0.1247163953454325,18.0,100.0
Lake Jeleń,MLP,1,fourway_common_query,unweighted_d_optimal,,,,0.0048173928378388,0.1233194500943956,0.1247163953454325,18.0,100.0
Lake Jeleń,MLP,3,fourway_common_query,farthest_point_kennard_stone,,,,0.0044400227424318504,0.11531213638023524,0.12096575700978095,13.0,100.0
Lake Jeleń,MLP,3,fourway_common_query,proposed_weighted_d_optimal,,,,0.0007292217457651,0.11931539552704976,0.12096575700978095,13.0,100.0
Lake Jeleń,MLP,3,fourway_common_query,unweighted_d_optimal,,,,0.00778803404881275,0.11037085540754571,0.12096575700978095,13.0,100.0
Lake Jeleń,MLP,5,fourway_common_query,farthest_point_kennard_stone,,,,-0.034867587263148245,0.1480591410347564,0.11024881160754846,9.0,100.0
Lake Jeleń,MLP,5,fourway_common_query,proposed_weighted_d_optimal,,,,-0.02667161490486565,0.1395196781505971,0.11024881160754846,9.0,100.0
Lake Jeleń,MLP,5,fourway_common_query,unweighted_d_optimal,,,,-0.0113314477690669,0.1236797162069604,0.11024881160754846,9.0,100.0
Lake Jeleń,MLP,10,fourway_common_query,farthest_point_kennard_stone,,,,-0.0090644953258017,0.1221796172412514,0.1153165080781,5.0,29.0
Lake Jeleń,MLP,10,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0151148143085452,0.1263725045261246,0.1153165080781,5.0,29.0
Lake Jeleń,MLP,10,fourway_common_query,unweighted_d_optimal,,,,-0.0137166928068036,0.124754249003071,0.1153165080781,5.0,29.0
Lake Jeleń,PLSR,1,fourway_common_query,farthest_point_kennard_stone,,,,-0.1070853879038278,0.2500243350978132,0.1378401931603262,18.0,100.0
Lake Jeleń,PLSR,1,fourway_common_query,proposed_weighted_d_optimal,,,,0.0031155277688401,0.1325287417035757,0.1378401931603262,18.0,100.0
Lake Jeleń,PLSR,1,fourway_common_query,unweighted_d_optimal,,,,-0.0,0.1356442694724158,0.1378401931603262,18.0,100.0
Lake Jeleń,PLSR,3,fourway_common_query,farthest_point_kennard_stone,,,,0.00023532365300649998,0.13012290539785176,0.13013510264510658,13.0,100.0
Lake Jeleń,PLSR,3,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0029550700282434004,0.13460451010231694,0.13013510264510658,13.0,100.0
Lake Jeleń,PLSR,3,fourway_common_query,unweighted_d_optimal,,,,0.00788471636935755,0.1186563065649067,0.13013510264510658,13.0,100.0
Lake Jeleń,PLSR,5,fourway_common_query,farthest_point_kennard_stone,,,,-0.0453427247743966,0.16667158650025796,0.12311763257185705,9.0,100.0
Lake Jeleń,PLSR,5,fourway_common_query,proposed_weighted_d_optimal,,,,-0.01953000210579265,0.1442277792697939,0.12311763257185705,9.0,100.0
Lake Jeleń,PLSR,5,fourway_common_query,unweighted_d_optimal,,,,-0.00404728262390165,0.12517150746270767,0.12311763257185705,9.0,100.0
Lake Jeleń,PLSR,10,fourway_common_query,farthest_point_kennard_stone,,,,-0.0112278950051158,0.11714859812444164,0.1149657115865913,5.0,20.0
Lake Jeleń,PLSR,10,fourway_common_query,proposed_weighted_d_optimal,,,,-0.020372549576220852,0.14312424905569215,0.1149657115865913,5.0,20.0
Lake Jeleń,PLSR,10,fourway_common_query,unweighted_d_optimal,,,,-0.0204068170689142,0.13209492224269553,0.1149657115865913,5.0,20.0
Lake Jeleń,XGBoost,1,fourway_common_query,farthest_point_kennard_stone,,,,0.0190476932660663,0.1120960813868721,0.1314472508457117,18.0,100.0
Lake Jeleń,XGBoost,1,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0183954246622118,0.1514272088935263,0.1314472508457117,18.0,100.0
Lake Jeleń,XGBoost,1,fourway_common_query,unweighted_d_optimal,,,,0.005973890029761,0.1248569498240622,0.1314472508457117,18.0,100.0
Lake Jeleń,XGBoost,3,fourway_common_query,farthest_point_kennard_stone,,,,-0.032146711628582056,0.12877696871323,0.09707244790324895,13.0,100.0
Lake Jeleń,XGBoost,3,fourway_common_query,proposed_weighted_d_optimal,,,,-0.08162750321735435,0.1800064408562364,0.09707244790324895,13.0,100.0
Lake Jeleń,XGBoost,3,fourway_common_query,unweighted_d_optimal,,,,-0.00724103953869625,0.10545824743910305,0.09707244790324895,13.0,100.0
Lake Jeleń,XGBoost,5,fourway_common_query,farthest_point_kennard_stone,,,,-0.0072881654162539,0.12148882641332226,0.11417619968297785,9.0,100.0
Lake Jeleń,XGBoost,5,fourway_common_query,proposed_weighted_d_optimal,,,,-0.04637729785862715,0.16504851438825952,0.11417619968297785,9.0,100.0
Lake Jeleń,XGBoost,5,fourway_common_query,unweighted_d_optimal,,,,-0.038948876308598,0.15626118575958964,0.11417619968297785,9.0,100.0
Lake Jeleń,XGBoost,10,fourway_common_query,farthest_point_kennard_stone,,,,-0.037294185654699205,0.1419130770191463,0.10896568943537041,5.0,26.0
Lake Jeleń,XGBoost,10,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0158280999924924,0.1226118517470934,0.10896568943537041,5.0,26.0
Lake Jeleń,XGBoost,10,fourway_common_query,unweighted_d_optimal,,,,-0.00847472674405335,0.11323802900703435,0.10896568943537041,5.0,26.0
Lake Kasumigaura,MLP,1,fourway_common_query,farthest_point_kennard_stone,,,,0.01571026995477485,0.1202392463571096,0.1359760950473596,185.0,100.0
Lake Kasumigaura,MLP,1,fourway_common_query,proposed_weighted_d_optimal,,,,0.02044728810854295,0.1154742055718398,0.1359760950473596,185.0,100.0
Lake Kasumigaura,MLP,1,fourway_common_query,unweighted_d_optimal,,,,0.01571026995477485,0.1202392463571096,0.1359760950473596,185.0,100.0
Lake Kasumigaura,MLP,3,fourway_common_query,farthest_point_kennard_stone,,,,0.01452293604576905,0.108526301741347,0.1229409159886253,177.0,100.0
Lake Kasumigaura,MLP,3,fourway_common_query,proposed_weighted_d_optimal,,,,-0.00192780652234895,0.12415754439329685,0.1229409159886253,177.0,100.0
Lake Kasumigaura,MLP,3,fourway_common_query,unweighted_d_optimal,,,,0.008746658029613899,0.11397440059326645,0.1229409159886253,177.0,100.0
Lake Kasumigaura,MLP,5,fourway_common_query,farthest_point_kennard_stone,,,,0.014258617353271101,0.1111410908601192,0.12524556254302832,171.0,100.0
Lake Kasumigaura,MLP,5,fourway_common_query,proposed_weighted_d_optimal,,,,-0.0197420360695515,0.1447723640202599,0.12524556254302832,171.0,100.0
Lake Kasumigaura,MLP,5,fourway_common_query,unweighted_d_optimal,,,,-0.01018959746339,0.13539405905298105,0.12524556254302832,171.0,100.0
Lake Kasumigaura,MLP,10,fourway_common_query,farthest_point_kennard_stone,,,,0.0095060545208795,0.10493761507093595,0.1144651468984973,155.0,100.0
Lake Kasumigaura,MLP,10,fourway_common_query,proposed_weighted_d_optimal,,,,0.0110230129549379,0.10334405962160835,0.1144651468984973,155.0,100.0
Lake Kasumigaura,MLP,10,fourway_common_query,unweighted_d_optimal,,,,0.01149095870161505,0.1033097943419164,0.1144651468984973,155.0,100.0
Lake Kasumigaura,PLSR,1,fourway_common_query,farthest_point_kennard_stone,,,,0.00262747941012495,0.189555339539938,0.19234181332116346,185.0,100.0
Lake Kasumigaura,PLSR,1,fourway_common_query,proposed_weighted_d_optimal,,,,0.03108899887063685,0.16146043552263784,0.19234181332116346,185.0,100.0
Lake Kasumigaura,PLSR,1,fourway_common_query,unweighted_d_optimal,,,,0.00262747941012495,0.189555339539938,0.19234181332116346,185.0,100.0
Lake Kasumigaura,PLSR,3,fourway_common_query,farthest_point_kennard_stone,,,,0.0078054201678932,0.1520571017028079,0.1598383402367614,177.0,100.0
Lake Kasumigaura,PLSR,3,fourway_common_query,proposed_weighted_d_optimal,,,,0.007321192347336551,0.15230753884952855,0.1598383402367614,177.0,100.0
Lake Kasumigaura,PLSR,3,fourway_common_query,unweighted_d_optimal,,,,-0.01714317910313665,0.17711870057826815,0.1598383402367614,177.0,100.0
Lake Kasumigaura,PLSR,5,fourway_common_query,farthest_point_kennard_stone,,,,0.0181733518800892,0.1493830046802396,0.16610962140684782,171.0,100.0
Lake Kasumigaura,PLSR,5,fourway_common_query,proposed_weighted_d_optimal,,,,0.0151876917099142,0.15191166512864607,0.16610962140684782,171.0,100.0
Lake Kasumigaura,PLSR,5,fourway_common_query,unweighted_d_optimal,,,,-0.015503246874103451,0.18305939106049784,0.16610962140684782,171.0,100.0
Lake Kasumigaura,PLSR,10,fourway_common_query,farthest_point_kennard_stone,,,,0.00497613561404255,0.14596409854813486,0.1510393532889837,155.0,100.0
Lake Kasumigaura,PLSR,10,fourway_common_query,proposed_weighted_d_optimal,,,,0.00016775798611105537,0.14994213410462845,0.1510393532889837,155.0,100.0
Lake Kasumigaura,PLSR,10,fourway_common_query,unweighted_d_optimal,,,,0.0112560531381685,0.14022328671057654,0.1510393532889837,155.0,100.0
Lake Kasumigaura,XGBoost,1,fourway_common_query,farthest_point_kennard_stone,,,,-0.045566108218374604,0.18992775530964623,0.1443999721182084,185.0,100.0
Lake Kasumigaura,XGBoost,1,fourway_common_query,proposed_weighted_d_optimal,,,,0.0165719841445695,0.1278515626469811,0.1443999721182084,185.0,100.0
Lake Kasumigaura,XGBoost,1,fourway_common_query,unweighted_d_optimal,,,,-0.045566108218374604,0.18992775530964623,0.1443999721182084,185.0,100.0
Lake Kasumigaura,XGBoost,3,fourway_common_query,farthest_point_kennard_stone,,,,0.01864154621467705,0.10599128866453185,0.125006675609656,177.0,100.0
Lake Kasumigaura,XGBoost,3,fourway_common_query,proposed_weighted_d_optimal,,,,0.00610871533395485,0.118002777097195,0.125006675609656,177.0,100.0
Lake Kasumigaura,XGBoost,3,fourway_common_query,unweighted_d_optimal,,,,0.008601935151308901,0.1166722392300367,0.125006675609656,177.0,100.0
Lake Kasumigaura,XGBoost,5,fourway_common_query,farthest_point_kennard_stone,,,,-0.0089541135139725,0.11875962331932169,0.11026392188749815,171.0,100.0
Lake Kasumigaura,XGBoost,5,fourway_common_query,proposed_weighted_d_optimal,,,,0.0079686235526762,0.1017956223534532,0.11026392188749815,171.0,100.0
