lake,learner,k,rep,mae_log,rer_log,label_only_mae_algebraic,delta_mae_label_minus_calibrated
Lake Chotkowskie,PLSR,1,78,0.2879931118751842,0.144680402924432,0.3367081899054674,0.04871507803028319
Lake Chotkowskie,XGBoost,1,78,0.1152805769425677,0.657624652518313,0.3367081899054673,0.2214276129628996
Lake Chotkowskie,MLP,1,78,0.1470032196017492,0.5634106040689797,0.3367081899054673,0.1897049703037181
Lake Chotkowskie,PLSR,3,78,0.314756700785671,0.0582385151020399,0.3342212507258778,0.019464549940206854
Lake Chotkowskie,XGBoost,3,78,0.1844084030491418,0.4482445172738719,0.3342212507258777,0.14981284767673592
Lake Chotkowskie,MLP,3,78,0.1904582006594838,0.4301433420308525,0.33422125072587777,0.14376305006639398
Lake Chotkowskie,PLSR,5,78,0.1942380180183522,0.3353805903646052,0.2922545122158193,0.09801649419746708
Lake Chotkowskie,XGBoost,5,78,0.1442972549363995,0.506261652198349,0.2922545122158192,0.14795725727941972
Lake Chotkowskie,MLP,5,78,0.1578200422857938,0.4599910684384569,0.2922545122158192,0.13443446993002542
Lake Chotkowskie,PLSR,10,78,0.1928539627393681,0.3055153328303706,0.2776936265281382,0.08483966378877011
Lake Chotkowskie,XGBoost,10,78,0.1333591407882761,0.51976158886607,0.2776936265281381,0.14433448573986202
Lake Chotkowskie,MLP,10,78,0.1958312916374845,0.2947937011237879,0.2776936265281383,0.08186233489065378
Lake Chotkowskie,PLSR,1,79,0.4994045548617101,0.0636233056159933,0.5333372332878012,0.033932678426091156
Lake Chotkowskie,XGBoost,1,79,0.2436766490282151,0.5431096138607341,0.5333372332878011,0.2896605842595861
Lake Chotkowskie,MLP,1,79,0.3706362073191844,0.3050621872300404,0.5333372332878012,0.16270102596861685
Lake Chotkowskie,PLSR,3,79,0.2093497733408664,0.1928811118616832,0.25937910553990284,0.050029332199036436
Lake Chotkowskie,XGBoost,3,79,0.0969194336072624,0.6263406041557256,0.259379105539903,0.1624596719326406
Lake Chotkowskie,MLP,3,79,0.1222220013048263,0.5287900837720928,0.2593791055399029,0.1371571042350766
Lake Chotkowskie,PLSR,5,79,0.1739519190204796,0.4574480365859937,0.32061799666223323,0.14666607764175363
Lake Chotkowskie,XGBoost,5,79,0.1618996474972142,0.4950387871765001,0.32061799666223306,0.15871834916501887
Lake Chotkowskie,MLP,5,79,0.1645972807911269,0.4866249325649138,0.32061799666223323,0.15602071587110633
Lake Chotkowskie,PLSR,10,79,0.1747672826904422,0.3211397138044498,0.2574422004876221,0.08267491779717992
Lake Chotkowskie,XGBoost,10,79,0.0975054633257839,0.6212529672538992,0.2574422004876219,0.15993673716183798
Lake Chotkowskie,MLP,10,79,0.1266069202640604,0.5082122313032744,0.257442200487622,0.1308352802235616
Lake Chotkowskie,PLSR,1,80,0.3857757807656686,0.1890630003910231,0.47571609489061983,0.08994031412495124
Lake Chotkowskie,XGBoost,1,80,0.1923730231432072,0.59561378905295,0.47571609489062,0.2833430717474128
Lake Chotkowskie,MLP,1,80,0.1515510809429966,0.6814253514123884,0.47571609489061983,0.3241650139476232
Lake Chotkowskie,PLSR,3,80,0.298988472335056,0.2582462261248315,0.40308318669617677,0.10409471436112078
Lake Chotkowskie,XGBoost,3,80,0.1775806901039536,0.559444051353486,0.4030831866961769,0.22550249659222327
Lake Chotkowskie,MLP,3,80,0.2056790420345962,0.4897354845837783,0.4030831866961767,0.19740414466158052
Lake Chotkowskie,PLSR,5,80,0.3260239795054226,0.0408544644561318,0.3399108558943566,0.013886876388933989
Lake Chotkowskie,XGBoost,5,80,0.2529079404994852,0.2559580293673568,0.33991085589435655,0.08700291539487137
Lake Chotkowskie,MLP,5,80,0.28403808473515,0.1643747722279985,0.33991085589435666,0.055872771159206636
Lake Chotkowskie,PLSR,10,80,0.1423268329647748,0.4157152199041979,0.24359155324667267,0.10126472028189787
Lake Chotkowskie,XGBoost,10,80,0.1019616610496566,0.5814236351592964,0.2435915532466727,0.1416298921970161
Lake Chotkowskie,MLP,10,80,0.1113996983082346,0.5426782979530951,0.2435915532466726,0.132191854938438
Lake Chotkowskie,PLSR,1,81,0.3857757807656686,0.1890630003910231,0.47571609489061983,0.08994031412495124
Lake Chotkowskie,XGBoost,1,81,0.1923730231432072,0.59561378905295,0.47571609489062,0.2833430717474128
Lake Chotkowskie,MLP,1,81,0.1515510809429966,0.6814253514123884,0.47571609489061983,0.3241650139476232
Lake Chotkowskie,PLSR,3,81,0.2228490067556768,0.2003104927345052,0.2786694169851055,0.05582041022942871
Lake Chotkowskie,XGBoost,3,81,0.1156889410961756,0.5848523738402095,0.27866941698510544,0.16298047588892983
Lake Chotkowskie,MLP,3,81,0.1326958858210049,0.5238232724105134,0.2786694169851055,0.1459735311641006
Lake Chotkowskie,PLSR,5,81,0.2422380697315723,0.0841911148914439,0.26450722908717966,0.02226915935560736
Lake Chotkowskie,XGBoost,5,81,0.1300632743701205,0.5082808137162075,0.2645072290871796,0.1344439547170591
Lake Chotkowskie,MLP,5,81,0.1727176715741606,0.3470209655878865,0.2645072290871796,0.09178955751301901
Lake Chotkowskie,PLSR,10,81,0.2083784456332363,0.298659275603013,0.29711442865234,0.08873598301910371
Lake Chotkowskie,XGBoost,10,81,0.1083264711196431,0.6354048574313875,0.29711442865233983,0.18878795753269673
Lake Chotkowskie,MLP,10,81,0.1510364671555553,0.4916555457869001,0.29711442865233995,0.14607796149678465
Lake Chotkowskie,PLSR,1,82,0.3857757807656686,0.189063000391023,0.4757160948906197,0.08994031412495113
Lake Chotkowskie,XGBoost,1,82,0.1923730231432071,0.5956137890529499,0.47571609489061956,0.28334307174741247
Lake Chotkowskie,MLP,1,82,0.1515510809429966,0.6814253514123882,0.47571609489061967,0.3241650139476231
Lake Chotkowskie,PLSR,3,82,0.232781012634289,0.1860052897566838,0.2859736206697951,0.0531926080355061
Lake Chotkowskie,XGBoost,3,82,0.1201811157788285,0.5797475260311749,0.28597362066979515,0.16579250489096664
Lake Chotkowskie,MLP,3,82,0.1447448433736753,0.493852447043246,0.28597362066979504,0.14122877729611974
Lake Chotkowskie,PLSR,5,82,0.1631629758944498,0.43307722446168,0.287804595732269,0.12464161983781921
Lake Chotkowskie,XGBoost,5,82,0.1261137372264834,0.5618077518057474,0.2878045957322689,0.16169085850578552
Lake Chotkowskie,MLP,5,82,0.112840165817744,0.6079278316945563,0.2878045957322689,0.1749644299145249
Lake Chotkowskie,PLSR,10,82,0.1982338783393134,0.477575271467509,0.379449655210449,0.18121577687113558
Lake Chotkowskie,XGBoost,10,82,0.1324035535729574,0.6510642234997777,0.379449655210449,0.24704610163749158
Lake Chotkowskie,MLP,10,82,0.1840849693125025,0.5148632448775361,0.379449655210449,0.19536468589794648
Lake Chotkowskie,PLSR,1,83,0.3455370196978771,0.1156800440592611,0.39073755888172346,0.04520053918384637
Lake Chotkowskie,XGBoost,1,83,0.1640032817483696,0.5802725286494947,0.39073755888172335,0.22673427713335376
Lake Chotkowskie,MLP,1,83,0.2007594232975634,0.4862039146321927,0.39073755888172335,0.18997813558415994
Lake Chotkowskie,PLSR,3,83,0.254052271304338,0.3241811971718808,0.37591773635626863,0.12186546505193063
Lake Chotkowskie,XGBoost,3,83,0.1360595299796158,0.6380603435234791,0.37591773635626863,0.23985820637665284
Lake Chotkowskie,MLP,3,83,0.1694022790332822,0.54936341613217,0.3759177363562684,0.2065154573229862
Lake Chotkowskie,PLSR,5,83,0.1957822310869311,0.3418863589083007,0.29749001127073593,0.10170778018380483
Lake Chotkowskie,XGBoost,5,83,0.1418144563944536,0.5232967284459171,0.29749001127073604,0.15567555487628246
Lake Chotkowskie,MLP,5,83,0.1444647285317211,0.5143879518558762,0.29749001127073604,0.15302528273901495
Lake Chotkowskie,PLSR,10,83,0.1917526824868159,0.4160601184857106,0.328377445551687,0.13662476306487112
Lake Chotkowskie,XGBoost,10,83,0.1179612545920082,0.6407753863801989,0.32837744555168713,0.21041619095967895
Lake Chotkowskie,MLP,10,83,0.1629831308549552,0.5036713449736152,0.3283774455516869,0.16539431469673171
Lake Chotkowskie,PLSR,1,84,0.2394042499161018,0.1670429276108635,0.2874148734938497,0.04801062357774791
Lake Chotkowskie,XGBoost,1,84,0.1263577671519304,0.5603645308276658,0.2874148734938497,0.1610571063419193
Lake Chotkowskie,MLP,1,84,0.1452134702945764,0.4947600537267106,0.28741487349384975,0.14220140319927335
Lake Chotkowskie,PLSR,3,84,0.3157714191377209,0.0919815544406545,0.34775881657670416,0.03198739743898327
Lake Chotkowskie,XGBoost,3,84,0.1281813928183928,0.6314071907816258,0.34775881657670416,0.21957742375831135
Lake Chotkowskie,MLP,3,84,0.1755966739055424,0.495061892075911,0.34775881657670416,0.17216214267116176
Lake Chotkowskie,PLSR,5,84,0.1892933872533874,0.3276155515134091,0.2815255334289873,0.09223214617559988
Lake Chotkowskie,XGBoost,5,84,0.1153003494651046,0.5904444120389797,0.2815255334289872,0.16622518396388258
Lake Chotkowskie,MLP,5,84,0.1432828290836411,0.4910485303093533,0.2815255334289873,0.1382427043453462
Lake Chotkowskie,PLSR,10,84,0.1589460838108666,0.4550277023580837,0.29165902386029535,0.13271294004942874
Lake Chotkowskie,XGBoost,10,84,0.1062277563784292,0.6357809838000344,0.2916590238602953,0.1854312674818661
Lake Chotkowskie,MLP,10,84,0.1200673949718922,0.5883295525507211,0.2916590238602954,0.1715916288884032
Lake Chotkowskie,PLSR,1,85,0.3129444910105727,0.1517584369345901,0.36893322156630187,0.05598873055572917
Lake Chotkowskie,XGBoost,1,85,0.1400300710634366,0.6204460073468023,0.36893322156630187,0.22890315050286528
Lake Chotkowskie,MLP,1,85,0.1764929491290484,0.5216127363215572,0.3689332215663018,0.19244027243725342
Lake Chotkowskie,PLSR,3,85,0.2367018650652539,0.1956853612163021,0.2942901392172263,0.0575882741519724
Lake Chotkowskie,XGBoost,3,85,0.1066054250137252,0.6377539809019028,0.29429013921722624,0.18768471420350102
Lake Chotkowskie,MLP,3,85,0.1308904271521191,0.5552333725737311,0.29429013921722613,0.16339971206510703
Lake Chotkowskie,PLSR,5,85,0.1852674540896678,0.3914978646658699,0.3044647623182384,0.11919730822857058
Lake Chotkowskie,XGBoost,5,85,0.1393707016772888,0.5422435554166076,0.3044647623182382,0.16509406064094942
Lake Chotkowskie,MLP,5,85,0.1637488155000875,0.4621748051399166,0.3044647623182384,0.1407159468181509
Lake Chotkowskie,PLSR,10,85,0.125087601938354,0.5463652930467962,0.2757452317573901,0.15065762981903608
Lake Chotkowskie,XGBoost,10,85,0.111925269820813,0.5940989621163123,0.27574523175739,0.16381996193657702
Lake Chotkowskie,MLP,10,85,0.1059728114725327,0.6156857656105228,0.2757452317573902,0.1697724202848575
Lake Chotkowskie,PLSR,1,86,0.264377238285769,0.1053734588244075,0.29551687455202946,0.031139636266260484
Lake Chotkowskie,XGBoost,1,86,0.2313486627528824,0.2171389018817618,0.29551687455202946,0.06416821179914706
Lake Chotkowskie,MLP,1,86,0.2600773383585548,0.1199238962172905,0.2955168745520294,0.03543953619347462
Lake Chotkowskie,PLSR,3,86,0.2200662326407643,0.1896915040351831,0.2715832743128914,0.05151704167212712
Lake Chotkowskie,XGBoost,3,86,0.1374474074409799,0.4939032503833093,0.2715832743128914,0.1341358668719115
Lake Chotkowskie,MLP,3,86,0.162744972671799,0.4007547884121604,0.27158327431289137,0.10883830164109237
Lake Chotkowskie,PLSR,5,86,0.2560900020239743,0.2143716072202258,0.32596836687835573,0.06987836485438143
Lake Chotkowskie,XGBoost,5,86,0.1627747073309908,0.5006426117471672,0.3259683668783557,0.16319365954736487
Lake Chotkowskie,MLP,5,86,0.1709830879457176,0.4754610874124001,0.3259683668783556,0.15498527893263803
Lake Chotkowskie,PLSR,10,86,0.1813424871805214,0.4038805199148276,0.30420494091791256,0.12286245373739116
Lake Chotkowskie,XGBoost,10,86,0.1332608254520433,0.5619373220260219,0.3042049409179124,0.1709441154658691
Lake Chotkowskie,MLP,10,86,0.1485261248867045,0.511756352292954,0.3042049409179125,0.155678816031208
Lake Chotkowskie,PLSR,1,87,0.4994045548617101,0.0636233056159933,0.5333372332878012,0.033932678426091156
Lake Chotkowskie,XGBoost,1,87,0.243676649028215,0.5431096138607341,0.533337233287801,0.289660584259586
Lake Chotkowskie,MLP,1,87,0.3706362073191844,0.3050621872300403,0.5333372332878011,0.16270102596861674
Lake Chotkowskie,PLSR,3,87,0.2148790990669001,0.4143325517612325,0.3668961009467317,0.1520170018798316
Lake Chotkowskie,XGBoost,3,87,0.1015948978696351,0.7230962530306424,0.3668961009467316,0.2653012030770965
Lake Chotkowskie,MLP,3,87,0.1413177256483249,0.6148290171741766,0.3668961009467315,0.22557837529840657
Lake Chotkowskie,PLSR,5,87,0.1966607401783038,0.3495143486907759,0.30232910330555446,0.10566836312725067
Lake Chotkowskie,XGBoost,5,87,0.1745483294926294,0.4226545449620033,0.30232910330555446,0.12778077381292505
Lake Chotkowskie,MLP,5,87,0.168877463653885,0.4414118051436022,0.30232910330555446,0.13345163965166945
Lake Chotkowskie,PLSR,10,87,0.1039350889015493,0.5849419212441136,0.25041096673147095,0.14647587782992166
Lake Chotkowskie,XGBoost,10,87,0.0980153398910246,0.6085820551064273,0.2504109667314709,0.1523956268404463
Lake Chotkowskie,MLP,10,87,0.0811958306815275,0.6757496746294869,0.2504109667314711,0.16921513604994362
Lake Chotkowskie,PLSR,1,88,0.2674178715636516,0.1576002505544796,0.31744771210541356,0.05002984054176196
Lake Chotkowskie,XGBoost,1,88,0.1203836768330154,0.620776340637782,0.31744771210541356,0.19706403527239816
Lake Chotkowskie,MLP,1,88,0.2423638330833683,0.2365236030804229,0.3174477121054135,0.07508387902204519
