lake,learner,k,variant,mae_log_median,rer_log_median,spearman_median,source_spearman_median,delta_spearman_median,delta_spearman_mean,delta_r2_log_median,delta_r2_log_mean
Lake Peipsi,MLP,5,full_minus_repr0,0.1861212602085049,0.19825882272152526,0.5957215475373672,0.5957215475373672,0.0,0.0,0.00755070773006411,0.005782820993149885
Lake Peipsi,MLP,5,intercept_only,0.18586284313743895,0.19397638132930978,0.5957215475373672,0.5957215475373672,0.0,0.0,0.0,0.0
Lake Peipsi,MLP,5,repr_only,0.19655813388186663,0.16174341134118178,0.5593101275787982,0.5957215475373672,-0.02801160901312294,-0.17721111477714185,-0.02755875853784029,-0.3056121811459968
Lake Peipsi,MLP,5,source_only,0.17976847905829246,0.23443891916532494,0.5957215475373672,0.5957215475373672,0.0,0.0,0.0,0.0
Lake Peipsi,MLP,10,affine_only,0.18207145533417365,0.2041657664558967,0.5994412365536399,0.5994412365536399,0.0,0.0,0.023507835452783732,0.012116771798381824
Lake Peipsi,MLP,10,full,0.21476652755055287,0.07668685179601793,0.4717845043395861,0.5994412365536399,-0.10603423211606158,-0.25856715192013846,-0.16664525358871357,-0.217969797048191
Lake Peipsi,MLP,10,full_minus_affine,0.2148293300952193,0.07492008546764084,0.46747914877950514,0.5994412365536399,-0.11172361229161018,-0.2599560549714301,-0.168309884386161,-0.2205630907078383
Lake Peipsi,MLP,10,full_minus_repr0,0.1887774341812662,0.16423855822884958,0.5691190279139099,0.5994412365536399,-0.015377046526428018,-0.0772932032069912,0.0010923089207511283,-0.06966380603380969
Lake Peipsi,MLP,10,full_minus_repr1,0.2020274893196789,0.13096271487349725,0.529820599475711,0.5994412365536399,-0.044655191774293945,-0.1830682249582426,-0.03584851256178001,-0.13838489655751327
Lake Peipsi,MLP,10,intercept_only,0.1835330434122613,0.1881446235187243,0.5994412365536399,0.5994412365536399,0.0,0.0,0.0,-8.881784197001253e-18
Lake Peipsi,MLP,10,repr_only,0.2148293300952193,0.07492008546764084,0.46747914877950514,0.5994412365536399,-0.11172361229161018,-0.2599560549714301,-0.168309884386161,-0.2205630907078383
Lake Peipsi,MLP,10,source_only,0.1774305250626465,0.21729720759276028,0.5994412365536399,0.5994412365536399,0.0,0.0,0.0,0.0
Lake Peipsi,PLSR,5,affine_only,0.20773161541583177,0.1022048477230822,0.47685091213536834,0.47685091213536834,0.0,0.0,0.000965767892892988,0.000607379396464629
Lake Peipsi,PLSR,5,full,0.22238754951245682,0.07435299551360144,0.4616509191989504,0.47685091213536834,-0.008989996151371443,-0.175331861219918,-0.03370754838997725,-0.3128089410301433
Lake Peipsi,PLSR,5,full_minus_affine,0.22238993746118502,0.07437920280443358,0.46176757821249437,0.47685091213536834,-0.008679313767393088,-0.17532363405215534,-0.033527854462107876,-0.3128190717126892
Lake Peipsi,PLSR,5,full_minus_repr0,0.20773161541583177,0.1022048477230822,0.47685091213536834,0.47685091213536834,0.0,0.0,0.000965767892892988,0.000607379396464629
Lake Peipsi,PLSR,5,intercept_only,0.20789195314901823,0.1000902578587652,0.47685091213536834,0.47685091213536834,0.0,0.0,0.0,3.3306690738754695e-18
Lake Peipsi,PLSR,5,repr_only,0.22238993746118502,0.07437920280443358,0.46176757821249437,0.47685091213536834,-0.008679313767393088,-0.17532363405215534,-0.033527854462107876,-0.3128190717126892
Lake Peipsi,PLSR,5,source_only,0.2508578735971738,-0.07177827669341816,0.47685091213536834,0.47685091213536834,0.0,0.0,0.0,0.0
Lake Peipsi,PLSR,10,affine_only,0.20632682103635594,0.09415607512509923,0.4746725526964649,0.4746725526964649,0.0,0.0,0.002908132213825021,0.0021093400823814635
Lake Peipsi,PLSR,10,full,0.20833032164497386,0.1042722341057373,0.49569770370358085,0.4746725526964649,0.04230715148657868,-0.11333728277134238,-0.04612950434350083,-0.12167447929254861
Lake Peipsi,PLSR,10,full_minus_affine,0.20830005990441608,0.10425456078997011,0.49569770370358085,0.4746725526964649,0.04230715148657868,-0.1133629297347278,-0.046016091182472296,-0.12165700119987351
Lake Peipsi,PLSR,10,full_minus_repr0,0.1889505748379382,0.16289424366195315,0.5759168337346103,0.4746725526964649,0.10565308598360831,0.02475459012279016,0.07696098593870199,0.005153202060434689
Lake Peipsi,PLSR,10,full_minus_repr1,0.21192628327946378,0.07860338829678101,0.44781333512401805,0.4746725526964649,-0.009205138255682976,-0.13952140038430808,-0.019619383870019103,-0.11618846360306817
Lake Peipsi,PLSR,10,intercept_only,0.20732973756106646,0.09122068243170654,0.4746725526964649,0.4746725526964649,0.0,0.0,0.0,6.661338147750939e-18
Lake Peipsi,PLSR,10,repr_only,0.20830005990441608,0.10425456078997011,0.49569770370358085,0.4746725526964649,0.04230715148657868,-0.1133629297347278,-0.046016091182472296,-0.12165700119987351
Lake Peipsi,PLSR,10,source_only,0.2508786714672051,-0.1161212591195485,0.4746725526964649,0.4746725526964649,0.0,0.0,0.0,0.0
Lake Peipsi,XGBoost,5,affine_only,0.1597641904250862,0.3022780860741306,0.6961737387295605,0.6961737387295605,0.0,0.0,-0.0008872500441229891,-0.005015910817241536
Lake Peipsi,XGBoost,5,full,0.1697777024239578,0.2728182226308653,0.6695964269738366,0.6961737387295605,-0.015614154932369562,-0.1176816762516672,-0.03432072485459764,-0.26780947195191246
Lake Peipsi,XGBoost,5,full_minus_affine,0.16931521723630877,0.27369829894091696,0.6699192625197419,0.6961737387295605,-0.016262751130679987,-0.11901630662665567,-0.03226290295816897,-0.26645691449637504
Lake Peipsi,XGBoost,5,full_minus_repr0,0.1597641904250862,0.3022780860741306,0.6961737387295605,0.6961737387295605,0.0,0.0,-0.0008872500441229891,-0.005015910817241536
Lake Peipsi,XGBoost,5,intercept_only,0.15983566615732328,0.3015502596868498,0.6961737387295605,0.6961737387295605,0.0,0.0,-1.597777465889294e-11,-5.492924515237973e-10
Lake Peipsi,XGBoost,5,repr_only,0.16931521723630877,0.27369829894091696,0.6699192625197419,0.6961737387295605,-0.016262751130679987,-0.11901630662665567,-0.03226290295816897,-0.26645691449637504
Lake Peipsi,XGBoost,5,source_only,0.1669531789736,0.2863078909279333,0.6961737387295605,0.6961737387295605,0.0,0.0,0.0,0.0
Lake Peipsi,XGBoost,10,affine_only,0.16000676058043115,0.30147653700738364,0.6937037350791548,0.6937037350791548,0.0,0.0,-0.0013320044287131738,-0.00884983612891954
Lake Peipsi,XGBoost,10,full,0.1807946479298761,0.20914706438645944,0.6446878413830799,0.6937037350791548,-0.0366270588661583,-0.1495563365595102,-0.09353125908895832,-0.19383883855452788
Lake Peipsi,XGBoost,10,full_minus_affine,0.18148749090890162,0.2089157211124897,0.6400796549971342,0.6937037350791548,-0.036122980205270494,-0.15174333252617417,-0.0919532941758252,-0.19501074759853698
Lake Peipsi,XGBoost,10,full_minus_repr0,0.1659764901911086,0.28566747011123983,0.6836543318416348,0.6937037350791548,-0.0032630368734278825,-0.04585271904292609,-0.01441999670823424,-0.08137494110000026
Lake Peipsi,XGBoost,10,full_minus_repr1,0.17331404178594118,0.25715500404036246,0.6650217374696501,0.6937037350791548,-0.014931092853163463,-0.0960062835005611,-0.03846086724202019,-0.12279031372508044
Lake Peipsi,XGBoost,10,intercept_only,0.15962258556442607,0.3024287400562848,0.6937037350791548,0.6937037350791548,0.0,0.0,-2.281249633639959e-10,-3.0546290719080105e-10
Lake Peipsi,XGBoost,10,repr_only,0.18148749090890162,0.2089157211124897,0.6400796549971342,0.6937037350791548,-0.036122980205270494,-0.15174333252617417,-0.0919532941758252,-0.19501074759853698
Lake Peipsi,XGBoost,10,source_only,0.16691131196121298,0.26741256258762336,0.6937037350791548,0.6937037350791548,0.0,0.0,0.0,0.0
Lake Winnipeg,MLP,5,affine_only,0.23446445324867793,0.3466829534888579,0.6972795497185742,0.6972795497185742,0.0,0.0,-0.007487274333101646,-0.01709018743365914
Lake Winnipeg,MLP,5,full,0.25600113316274875,0.31310285527356163,0.6677142462432608,0.6972795497185742,-0.013555982940941458,-0.060501150578683174,-0.043920775057794625,-0.25845481591396147
Lake Winnipeg,MLP,5,full_minus_affine,0.25640062800452496,0.3217961845099244,0.6656972660824978,0.6972795497185742,-0.012242323289309964,-0.0571745396288175,-0.04363235510177127,-0.2618479598997368
Lake Winnipeg,MLP,5,full_minus_repr0,0.23446445324867793,0.3466829534888579,0.6972795497185742,0.6972795497185742,0.0,0.0,-0.007487274333101646,-0.01709018743365914
Lake Winnipeg,MLP,5,intercept_only,0.22725027375571233,0.3612980151069073,0.6972795497185742,0.6972795497185742,0.0,0.0,0.0,2.220446049250313e-18
Lake Winnipeg,MLP,5,repr_only,0.25640062800452496,0.3217961845099244,0.6656972660824978,0.6972795497185742,-0.012242323289309964,-0.0571745396288175,-0.04363235510177127,-0.2618479598997368
Lake Winnipeg,MLP,5,source_only,0.30428343130254265,0.1467076934757517,0.6972795497185742,0.6972795497185742,0.0,0.0,0.0,0.0
Lake Winnipeg,MLP,10,affine_only,0.22893037132940885,0.3481562638886009,0.7031758856850463,0.7031758856850463,0.0,0.0,-0.010939784362868354,-0.02196041116334249
Lake Winnipeg,MLP,10,full,0.21105669886399134,0.3973498194592887,0.7996358308005052,0.7031758856850463,0.09986343593711333,0.08191620837150584,0.05540257005049254,-0.009558928129463599
Lake Winnipeg,MLP,10,full_minus_affine,0.21024972591638136,0.3981890421371582,0.8004061928725674,0.7031758856850463,0.1019643547442482,0.08202692688239316,0.06032006539207885,-0.0024982508119513434
Lake Winnipeg,MLP,10,full_minus_repr0,0.20871036328556306,0.4026128793075646,0.8099306693998811,0.7031758856850463,0.09713565399547225,0.0945024690409881,0.05473520506410334,0.030384907194543724
Lake Winnipeg,MLP,10,full_minus_repr1,0.23286767633330124,0.33075304661761756,0.6827970232811,0.7031758856850463,-0.010224805683733962,-0.020636718307452208,-0.02290436205155988,-0.06021382988690803
Lake Winnipeg,MLP,10,intercept_only,0.22273089098738907,0.3616204285680845,0.7031758856850463,0.7031758856850463,0.0,0.0,0.0,3.3306690738754695e-18
Lake Winnipeg,MLP,10,repr_only,0.21024972591638136,0.3981890421371582,0.8004061928725674,0.7031758856850463,0.1019643547442482,0.08202692688239316,0.06032006539207885,-0.0024982508119513434
Lake Winnipeg,MLP,10,source_only,0.3040078996880545,0.12585518942971546,0.7031758856850463,0.7031758856850463,0.0,0.0,0.0,0.0
Lake Winnipeg,PLSR,5,affine_only,0.3034367121842565,0.1535946904714074,0.657097963782665,0.657097963782665,0.0,0.0,-0.015697211289882163,-0.028331041979253836
Lake Winnipeg,PLSR,5,full,0.32288496112889586,0.09790469465357719,0.6389136458081809,0.657097963782665,-0.003987053806159269,-0.08444512046610685,-0.09944966984346681,-0.33920088269901383
Lake Winnipeg,PLSR,5,full_minus_affine,0.32248967564556313,0.09773519210552284,0.6380074564627227,0.657097963782665,-0.00459672849744569,-0.08492825845445046,-0.10227526362184569,-0.34272822964118105
Lake Winnipeg,PLSR,5,full_minus_repr0,0.3034367121842565,0.1535946904714074,0.657097963782665,0.657097963782665,0.0,0.0,-0.015697211289882163,-0.028331041979253836
Lake Winnipeg,PLSR,5,intercept_only,0.30151750941704913,0.15500975638559739,0.657097963782665,0.657097963782665,0.0,0.0,0.0,-9.992007221626408e-18
Lake Winnipeg,PLSR,5,repr_only,0.32248967564556313,0.09773519210552284,0.6380074564627227,0.657097963782665,-0.00459672849744569,-0.08492825845445046,-0.10227526362184569,-0.34272822964118105
Lake Winnipeg,PLSR,5,source_only,0.29453642905475186,0.16051342004008493,0.657097963782665,0.657097963782665,0.0,0.0,0.0,0.0
Lake Winnipeg,PLSR,10,affine_only,0.3014793756825745,0.14337312799732252,0.6743933774791855,0.6743933774791855,0.0,0.0,-0.019766726827139203,-0.04664283808694648
Lake Winnipeg,PLSR,10,full,0.2870718511846734,0.18832361608022102,0.7511467457733145,0.6743933774791855,0.08256880754193341,0.06305432032392351,0.02614497568287205,-0.06872232053280344
Lake Winnipeg,PLSR,10,full_minus_affine,0.28729805887812104,0.17770218090606926,0.7426290374679066,0.6743933774791855,0.07843686551905465,0.0560581101299319,0.007818056198919454,-0.08548439458528351
Lake Winnipeg,PLSR,10,full_minus_repr0,0.2697441692352239,0.24481665810514586,0.7680941228261778,0.6743933774791855,0.10896739127769794,0.09747037945339358,0.08335393028124055,0.020439535884453484
Lake Winnipeg,PLSR,10,full_minus_repr1,0.3127137854027686,0.11306318960524636,0.6450506353748136,0.6743933774791855,-0.0048321044284228565,-0.024830464678782062,-0.0775947879449741,-0.1519370325994059
Lake Winnipeg,PLSR,10,intercept_only,0.29827835811760295,0.1515802277087014,0.6743933774791855,0.6743933774791855,0.0,0.0,0.0,-2.220446049250313e-18
Lake Winnipeg,PLSR,10,repr_only,0.28729805887812104,0.17770218090606926,0.7426290374679066,0.6743933774791855,0.07843686551905465,0.0560581101299319,0.007818056198919454,-0.08548439458528351
Lake Winnipeg,PLSR,10,source_only,0.29509175880621075,0.14182155119066436,0.6743933774791855,0.6743933774791855,0.0,0.0,0.0,0.0
Lake Winnipeg,XGBoost,5,affine_only,0.20473819751066688,0.42699113906190134,0.7542567670946001,0.7542567670946001,0.0,0.0,-0.005814069263922972,-0.01033315530110709
Lake Winnipeg,XGBoost,5,full,0.22320272519308315,0.38051220585430134,0.7253154471134206,0.7542567670946001,-0.011539002780178498,-0.04291709281384655,-0.024538516537954136,-0.12372934334233167
Lake Winnipeg,XGBoost,5,full_minus_affine,0.224915166295924,0.37473683380128897,0.730381350773011,0.7542567670946001,-0.016511093409036004,-0.04140951679391721,-0.027797748327487326,-0.12813905805230622
Lake Winnipeg,XGBoost,5,full_minus_repr0,0.20473819751066688,0.42699113906190134,0.7542567670946001,0.7542567670946001,0.0,0.0,-0.005814069263922972,-0.01033315530110709
Lake Winnipeg,XGBoost,5,intercept_only,0.20190164362318402,0.43167794003717375,0.7542567670946001,0.7542567670946001,0.0,0.0,0.0,-1.012935033628537e-09
Lake Winnipeg,XGBoost,5,repr_only,0.224915166295924,0.37473683380128897,0.730381350773011,0.7542567670946001,-0.016511093409036004,-0.04140951679391721,-0.027797748327487326,-0.12813905805230622
Lake Winnipeg,XGBoost,5,source_only,0.23636468879999878,0.3277065025143925,0.7542567670946001,0.7542567670946001,0.0,0.0,0.0,0.0
Lake Winnipeg,XGBoost,10,affine_only,0.20316555378162504,0.4293376122114884,0.7644257703081233,0.7644257703081233,0.0,0.0,-0.006011016017944737,-0.0120693310880829
Lake Winnipeg,XGBoost,10,full,0.18260122123502154,0.47275457405545285,0.8057422969187675,0.7644257703081233,0.048322711792989026,0.03712613737584721,0.020177371220844065,0.008593851827544555
Lake Winnipeg,XGBoost,10,full_minus_affine,0.1821608459165701,0.47347927038830373,0.8073811956410883,0.7644257703081233,0.049233139696335304,0.03925788832183976,0.02391137768956325,0.014205895326207783
Lake Winnipeg,XGBoost,10,full_minus_repr0,0.19657598528396764,0.44894010999172185,0.8064708069732425,0.7644257703081233,0.0473422509740008,0.04462365906547735,0.027471113766051325,0.011528348989253883
Lake Winnipeg,XGBoost,10,full_minus_repr1,0.20485473159188566,0.4152239898282958,0.7514531848388002,0.7644257703081233,0.0023810210430778578,-0.016862159361066588,-0.00365497477781912,-0.02274373788386419
Lake Winnipeg,XGBoost,10,intercept_only,0.20139908243411472,0.435755246960785,0.7644257703081233,0.7644257703081233,0.0,0.0,0.0,-1.382994841980789e-09
Lake Winnipeg,XGBoost,10,repr_only,0.1821608459165701,0.47347927038830373,0.8073811956410883,0.7644257703081233,0.049233139696335304,0.03925788832183976,0.02391137768956325,0.014205895326207783
Lake Winnipeg,XGBoost,10,source_only,0.2339367407934078,0.32905452366554494,0.7644257703081233,0.7644257703081233,0.0,0.0,0.0,0.0
Lake Łebsko,MLP,5,affine_only,0.1415904538600654,0.026640953133309435,0.4722498266667617,0.4722498266667617,0.0,0.0,0.09162141884320962,0.08842749066996689
Lake Łebsko,MLP,5,full,0.12460154469442034,0.12946880509250458,0.706160707769864,0.4722498266667617,0.2306048078406813,0.14653205445933706,0.35110366910459834,-0.04804774368557685
Lake Łebsko,MLP,5,full_minus_affine,0.12998940533010797,0.09961150659665358,0.7017327832360903,0.4722498266667617,0.2251069448722942,0.14032033592681678,0.31593456445058826,-0.12281693922276699
Lake Łebsko,MLP,5,full_minus_repr0,0.1415904538600654,0.026640953133309435,0.4722498266667617,0.4722498266667617,0.0,0.0,0.09162141884320962,0.08842749066996689
Lake Łebsko,MLP,5,intercept_only,0.14522845257418843,-0.0164296442864409,0.4722498266667617,0.4722498266667617,0.0,0.0,0.0,-2.3314683517128286e-17
Lake Łebsko,MLP,5,repr_only,0.12998940533010797,0.09961150659665358,0.7017327832360903,0.4722498266667617,0.2251069448722942,0.14032033592681678,0.31593456445058826,-0.12281693922276699
Lake Łebsko,MLP,5,source_only,0.2541889310131667,-0.7600467604718258,0.4722498266667617,0.4722498266667617,0.0,0.0,0.0,0.0
Lake Łebsko,MLP,10,affine_only,0.13010057587997498,0.08085291602931137,0.45602199633938467,0.45602199633938467,0.0,0.0,0.1714682780776947,0.1683458307012513
Lake Łebsko,MLP,10,full,0.11173691701132982,0.18697888606053004,0.670149701956279,0.45602199633938467,0.1942682922653211,0.151713363209787,0.40981337073135066,0.2829143309593821
Lake Łebsko,MLP,10,full_minus_affine,0.11935813201906946,0.1341221210039833,0.643038715277896,0.45602199633938467,0.1709280661216323,0.12700884445939128,0.30071218602881195,0.15176912621152516
Lake Łebsko,MLP,10,full_minus_repr0,0.13220775323420492,0.06334201520085764,0.5734855548672197,0.45602199633938467,0.087533135770236,0.07540308207251269,0.16956312501236637,0.0334656828188709
Lake Łebsko,MLP,10,full_minus_repr1,0.10233964239452623,0.254814674614053,0.7333334825068463,0.45602199633938467,0.2527179046438564,0.22606198709580563,0.5165569229377005,0.47437439630324313
Lake Łebsko,MLP,10,intercept_only,0.14179447057169497,0.00013743157984754466,0.45602199633938467,0.45602199633938467,0.0,0.0,0.0,-1.3322676295501878e-17
Lake Łebsko,MLP,10,repr_only,0.11935813201906946,0.1341221210039833,0.643038715277896,0.45602199633938467,0.1709280661216323,0.12700884445939128,0.30071218602881195,0.15176912621152516
Lake Łebsko,MLP,10,source_only,0.25066475234181607,-0.813158873949224,0.45602199633938467,0.45602199633938467,0.0,0.0,0.0,0.0
Lake Łebsko,PLSR,5,affine_only,0.141514761417602,0.006471422456178839,0.3689676925450901,0.3689676925450901,0.0,0.0,0.05337168038384188,0.04961928363129948
Lake Łebsko,PLSR,5,full,0.1426260600112957,-0.009500364111669216,0.21955758884751897,0.3689676925450901,-0.15607822093587836,-0.2158037408748404,0.07959485303883695,-0.2760542271630956
Lake Łebsko,PLSR,5,full_minus_affine,0.14311888658378802,-0.010491590264985712,0.21624927675655942,0.3689676925450901,-0.16951744152526907,-0.21786512462965452,0.07399694643603522,-0.2840684524858009
Lake Łebsko,PLSR,5,full_minus_repr0,0.141514761417602,0.006471422456178839,0.3689676925450901,0.3689676925450901,0.0,0.0,0.05337168038384188,0.04961928363129948
Lake Łebsko,PLSR,5,intercept_only,0.14418834133751482,-0.01848064834783944,0.3689676925450901,0.3689676925450901,0.0,0.0,0.0,-2.886579864025407e-17
Lake Łebsko,PLSR,5,repr_only,0.14311888658378802,-0.010491590264985712,0.21624927675655942,0.3689676925450901,-0.16951744152526907,-0.21786512462965452,0.07399694643603522,-0.2840684524858009
Lake Łebsko,PLSR,5,source_only,0.7136114481774101,-3.9788887441207885,0.3689676925450901,0.3689676925450901,0.0,0.0,0.0,0.0
Lake Łebsko,PLSR,10,affine_only,0.14018699995678874,-0.00912624625090333,0.34552908911240504,0.34552908911240504,0.0,0.0,0.0839860336863042,0.08555501740192455
Lake Łebsko,PLSR,10,full,0.12938934428758964,0.08319570150052219,0.4647562285373127,0.34552908911240504,0.12316328175311358,0.09773785715096447,0.23229577512884825,0.0885337798525898
Lake Łebsko,PLSR,10,full_minus_affine,0.1300749099780793,0.07310227928662877,0.4622988040886763,0.34552908911240504,0.10962053900552518,0.08782430890216557,0.21799482885816684,0.06454155379814522
Lake Łebsko,PLSR,10,full_minus_repr0,0.14661346920043844,-0.06894802475016323,0.4689927994695555,0.34552908911240504,0.12091870050983344,0.05753685969706084,-0.09711067829055231,-0.2149261592344757
Lake Łebsko,PLSR,10,full_minus_repr1,0.13627860801002112,0.012298762060581288,0.21638431904491245,0.34552908911240504,-0.11555346366014894,-0.14688727470179494,0.12736984250292255,0.06823768447878466
Lake Łebsko,PLSR,10,intercept_only,0.14525745782228183,-0.04833670683761553,0.34552908911240504,0.34552908911240504,0.0,0.0,0.0,1.5543122344752193e-17
Lake Łebsko,PLSR,10,repr_only,0.1300749099780793,0.07310227928662877,0.4622988040886763,0.34552908911240504,0.10962053900552518,0.08782430890216557,0.21799482885816684,0.06454155379814522
Lake Łebsko,PLSR,10,source_only,0.7103445182102931,-4.052174290849317,0.34552908911240504,0.34552908911240504,0.0,0.0,0.0,0.0
Lake Łebsko,XGBoost,5,affine_only,0.09294696663761731,0.3450606920515138,0.8082448919068366,0.8082448919068366,0.0,0.0,0.020059088260737712,0.018291753464929818
Lake Łebsko,XGBoost,5,full,0.10197159655743052,0.296805724724423,0.7868699094862449,0.8082448919068366,-0.012217473263082423,-0.11617574690007687,-0.03301669586109268,-0.24688454885685626
Lake Łebsko,XGBoost,5,full_minus_affine,0.10242361834121896,0.28688663499478345,0.7849726571530475,0.8082448919068366,-0.015271841578853085,-0.12096477810522872,-0.04744917148722422,-0.2740902269103728
Lake Łebsko,XGBoost,5,full_minus_repr0,0.09294696663761731,0.3450606920515138,0.8082448919068366,0.8082448919068366,0.0,0.0,0.020059088260737712,0.018291753464929818
Lake Łebsko,XGBoost,5,intercept_only,0.09397343693877386,0.3338491771774329,0.8082448919068366,0.8082448919068366,0.0,0.0,1.3426179445996667e-08,7.058691554595598e-09
Lake Łebsko,XGBoost,5,repr_only,0.10242361834121896,0.28688663499478345,0.7849726571530475,0.8082448919068366,-0.015271841578853085,-0.12096477810522872,-0.04744917148722422,-0.2740902269103728
Lake Łebsko,XGBoost,5,source_only,0.2818190778649476,-0.9465372840644457,0.8082448919068366,0.8082448919068366,0.0,0.0,0.0,0.0
Lake Łebsko,XGBoost,10,affine_only,0.08756144895551858,0.38274953451114263,0.7981353848061274,0.7981353848061274,0.0,0.0,0.04137987824469158,0.038436562532581396
Lake Łebsko,XGBoost,10,full,0.09946095383446019,0.27377336909860084,0.7074273086390557,0.7981353848061274,-0.06551821780609213,-0.14526946134988294,-0.057451589426953165,-0.21843376719150961
Lake Łebsko,XGBoost,10,full_minus_affine,0.10389279146076164,0.2524900921520078,0.696597235619718,0.7981353848061274,-0.0700664299380448,-0.15404331243991987,-0.11112241598391587,-0.2614733331328529
Lake Łebsko,XGBoost,10,full_minus_repr0,0.09467043919356788,0.31672453299355985,0.7311494219826407,0.7981353848061274,-0.024297469368452673,-0.11244108967501758,-0.021126414384659842,-0.10588766541157217
Lake Łebsko,XGBoost,10,full_minus_repr1,0.0938987752803328,0.3058311860418298,0.7454469540231323,0.7981353848061274,-0.021468301523128563,-0.09738661562626774,-0.004549397041853809,-0.09825755500682071
Lake Łebsko,XGBoost,10,intercept_only,0.0926735850404081,0.3416214151226863,0.7981353848061274,0.7981353848061274,0.0,0.0,8.818778651775716e-09,1.2931686422801292e-08
Lake Łebsko,XGBoost,10,repr_only,0.10389279146076164,0.2524900921520078,0.696597235619718,0.7981353848061274,-0.0700664299380448,-0.15404331243991987,-0.11112241598391587,-0.2614733331328529
Lake Łebsko,XGBoost,10,source_only,0.2789754987483529,-0.9850788845951279,0.7981353848061274,0.7981353848061274,0.0,0.0,0.0,0.0
Mantova,MLP,5,affine_only,0.1873967345736103,-0.044403462153493466,0.49166593231255884,0.49166593231255884,0.0,0.0,0.018972947710400312,0.015404744771574106
Mantova,MLP,5,full,0.2129011833881671,-0.18393732976442145,0.3961022805908587,0.49166593231255884,-0.09094829633435211,-0.13492571387664098,-0.09496864036468533,-1.0725618398320127
Mantova,MLP,5,full_minus_affine,0.2127164457534384,-0.18682148713595176,0.39746980195838005,0.49166593231255884,-0.09043544659349498,-0.13321626657150212,-0.07433436406403199,-1.0953715595124733
Mantova,MLP,5,full_minus_repr0,0.1873967345736103,-0.044403462153493466,0.49166593231255884,0.49166593231255884,0.0,0.0,0.018972947710400312,0.015404744771574106
Mantova,MLP,5,intercept_only,0.19009465691279478,-0.06358327236311472,0.49166593231255884,0.49166593231255884,0.0,0.0,0.0,3.1086244689504386e-17
Mantova,MLP,5,repr_only,0.2127164457534384,-0.18682148713595176,0.39746980195838005,0.49166593231255884,-0.09043544659349498,-0.13321626657150212,-0.07433436406403199,-1.0953715595124733
Mantova,MLP,5,source_only,0.16751003198677217,0.017296675587419097,0.49166593231255884,0.49166593231255884,0.0,0.0,0.0,0.0
Mantova,MLP,10,affine_only,0.17895384199302378,0.008444401195612752,0.4734536131421794,0.4734536131421794,0.0,0.0,0.032213094016606325,0.026180972429035023
Mantova,MLP,10,full,0.20051384409428413,-0.15146612387306052,0.4296155890579131,0.4734536131421794,-0.04448800752621043,-0.1337144228196902,-0.11931588631726947,-0.4457609298276377
Mantova,MLP,10,full_minus_affine,0.20243743276181841,-0.17239120653364493,0.4207792207792207,0.4734536131421794,-0.05844155844155846,-0.14111118271078282,-0.13344488202890165,-0.4698536123403321
Mantova,MLP,10,full_minus_repr0,0.1862524977253472,-0.06280282050650068,0.46630906855240595,0.4734536131421794,-0.006169991288586113,-0.021335798763645424,0.0182349019694093,-0.23570253395052695
Mantova,MLP,10,full_minus_repr1,0.18474092478131332,-0.05247144195648978,0.438961038961039,0.4734536131421794,-0.012337662337662342,-0.07133780788030139,0.04391320482492511,-0.10143278219259612
Mantova,MLP,10,intercept_only,0.1834931661825562,-0.02158681319103173,0.4734536131421794,0.4734536131421794,0.0,0.0,0.0,-1.2212453270876722e-17
Mantova,MLP,10,repr_only,0.20243743276181841,-0.17239120653364493,0.4207792207792207,0.4734536131421794,-0.05844155844155846,-0.14111118271078282,-0.13344488202890165,-0.4698536123403321
Mantova,MLP,10,source_only,0.17475372754746593,0.010580267473913432,0.4734536131421794,0.4734536131421794,0.0,0.0,0.0,0.0
Mantova,PLSR,5,affine_only,0.15928355719406817,0.08661106623067324,0.5494017094017093,0.5494017094017093,0.0,0.0,-0.000546912487075224,-0.0017288797311710569
Mantova,PLSR,5,full,0.1787888253020617,-0.010368238851781997,0.4833304909073963,0.5494017094017093,-0.08565566888737375,-0.11614667359380877,0.009108160504742502,-0.4971572940590238
Mantova,PLSR,5,full_minus_affine,0.1791147426602992,-0.011339609107253647,0.4840143685033035,0.5494017094017093,-0.0839459748976058,-0.11746306431127781,0.007106755086263128,-0.5023848917523243
Mantova,PLSR,5,full_minus_repr0,0.15928355719406817,0.08661106623067324,0.5494017094017093,0.5494017094017093,0.0,0.0,-0.000546912487075224,-0.0017288797311710569
Mantova,PLSR,5,intercept_only,0.15936812784375426,0.08798348531649207,0.5494017094017093,0.5494017094017093,0.0,0.0,0.0,1.8873791418627663e-17
Mantova,PLSR,5,repr_only,0.1791147426602992,-0.011339609107253647,0.4840143685033035,0.5494017094017093,-0.0839459748976058,-0.11746306431127781,0.007106755086263128,-0.5023848917523243
Mantova,PLSR,5,source_only,0.15930353523918545,0.08131033282562485,0.5494017094017093,0.5494017094017093,0.0,0.0,0.0,0.0
Mantova,PLSR,10,affine_only,0.16210035484138763,0.08612965441772066,0.5642857142857143,0.5642857142857143,0.0,0.0,-0.000500046232831175,-0.002238595898682214
Mantova,PLSR,10,full,0.16657847755404526,0.08235263114641347,0.5617794338217916,0.5642857142857143,0.01721042884359897,-0.009377029418708882,0.05764692223344264,-0.14105761562834498
