lake,learner,k,rep,worst_metric,diff_val
Lake Peipsi,PLSR,3,18,rer_log,5.551115123125783e-17
Lake Peipsi,XGBoost,3,18,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,3,18,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,18,anomaly_r2,5.551115123125783e-17
Lake Peipsi,XGBoost,5,18,rer_log,8.326672684688674e-17
Lake Peipsi,MLP,5,18,anomaly_r2,8.673617379884035e-17
Lake Peipsi,PLSR,10,18,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,10,18,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,10,18,mae_log,0.0
Lake Peipsi,PLSR,1,19,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,1,19,mae_log,0.0
Lake Peipsi,MLP,1,19,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,19,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,3,19,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,3,19,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,19,mae_log,0.0
Lake Peipsi,XGBoost,5,19,anomaly_r2,1.1102230246251565e-16
Lake Peipsi,MLP,5,19,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,10,19,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,10,19,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,10,19,anomaly_r2,8.326672684688674e-17
Lake Peipsi,PLSR,1,20,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,1,20,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,1,20,mae_log,0.0
Lake Peipsi,PLSR,3,20,rer_log,5.551115123125783e-17
Lake Peipsi,XGBoost,3,20,mae_log,0.0
Lake Peipsi,MLP,3,20,mae_log,0.0
Lake Peipsi,PLSR,5,20,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,5,20,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,5,20,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,10,20,rer_log,9.77950359581925e-17
Lake Peipsi,XGBoost,10,20,anomaly_r2,8.326672684688674e-17
Lake Peipsi,MLP,10,20,rer_log,6.591949208711867e-17
Lake Peipsi,PLSR,1,21,rer_log,9.71445146547012e-17
Lake Peipsi,XGBoost,1,21,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,21,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,21,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,3,21,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,3,21,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,21,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,21,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,5,21,spearman,5.551115123125783e-17
Lake Peipsi,PLSR,10,21,rer_log,8.326672684688674e-17
Lake Peipsi,XGBoost,10,21,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,10,21,spearman,5.551115123125783e-17
Lake Peipsi,PLSR,1,22,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,1,22,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,22,mae_log,0.0
Lake Peipsi,PLSR,3,22,anomaly_r2,5.551115123125783e-17
Lake Peipsi,XGBoost,3,22,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,3,22,anomaly_r2,5.551115123125783e-17
Lake Peipsi,PLSR,5,22,mae_log,0.0
Lake Peipsi,XGBoost,5,22,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,5,22,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,10,22,rer_log,8.326672684688674e-17
Lake Peipsi,XGBoost,10,22,mae_log,0.0
Lake Peipsi,MLP,10,22,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,1,23,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,1,23,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,1,23,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,23,rer_log,5.551115123125783e-17
Lake Peipsi,XGBoost,3,23,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,3,23,anomaly_r2,8.326672684688674e-17
Lake Peipsi,PLSR,5,23,rer_log,9.71445146547012e-17
Lake Peipsi,XGBoost,5,23,mae_log,0.0
Lake Peipsi,MLP,5,23,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,10,23,anomaly_r2,9.020562075079397e-17
Lake Peipsi,XGBoost,10,23,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,10,23,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,1,24,anomaly_r2,2.0816681711721685e-17
Lake Peipsi,XGBoost,1,24,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,24,mae_log,0.0
Lake Peipsi,PLSR,3,24,rer_log,8.326672684688674e-17
Lake Peipsi,XGBoost,3,24,rer_log,6.938893903907228e-17
Lake Peipsi,MLP,3,24,anomaly_r2,2.220446049250313e-16
Lake Peipsi,PLSR,5,24,anomaly_r2,5.551115123125783e-17
Lake Peipsi,XGBoost,5,24,rer_log,6.938893903907228e-17
Lake Peipsi,MLP,5,24,anomaly_r2,2.7755575615628914e-17
Lake Peipsi,PLSR,10,24,rer_log,8.326672684688674e-17
Lake Peipsi,XGBoost,10,24,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,10,24,rer_log,6.938893903907228e-17
Lake Peipsi,PLSR,1,25,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,1,25,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,25,rer_log,8.326672684688674e-17
Lake Peipsi,PLSR,3,25,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,3,25,mae_log,0.0
Lake Peipsi,MLP,3,25,anomaly_r2,5.551115123125783e-17
Lake Peipsi,PLSR,5,25,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,25,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,5,25,anomaly_r2,8.326672684688674e-17
Lake Peipsi,PLSR,10,25,rer_log,9.020562075079397e-17
Lake Peipsi,XGBoost,10,25,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,10,25,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,1,26,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,1,26,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,26,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,26,rer_log,6.938893903907228e-17
Lake Peipsi,XGBoost,3,26,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,3,26,mae_log,2.7755575615628914e-17
Lake Peipsi,PLSR,5,26,rer_log,6.938893903907228e-17
Lake Peipsi,XGBoost,5,26,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,5,26,rer_log,8.326672684688674e-17
Lake Peipsi,PLSR,10,26,spearman,2.7755575615628914e-17
Lake Peipsi,XGBoost,10,26,rer_log,8.326672684688674e-17
Lake Peipsi,MLP,10,26,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,1,27,rer_log,9.020562075079397e-17
Lake Peipsi,XGBoost,1,27,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,27,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,27,rer_log,6.938893903907228e-17
Lake Peipsi,XGBoost,3,27,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,3,27,mae_log,0.0
Lake Peipsi,PLSR,5,27,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,5,27,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,5,27,mae_log,2.7755575615628914e-17
Lake Peipsi,PLSR,10,27,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,10,27,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,10,27,anomaly_r2,8.326672684688674e-17
Lake Peipsi,PLSR,1,28,mae_log,2.7755575615628914e-17
Lake Peipsi,XGBoost,1,28,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,1,28,mae_log,2.7755575615628914e-17
Lake Peipsi,PLSR,3,28,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,3,28,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,3,28,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,28,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,5,28,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,5,28,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,10,28,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,10,28,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,10,28,rer_log,7.979727989493313e-17
Lake Peipsi,PLSR,1,29,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,1,29,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,1,29,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,3,29,anomaly_r2,5.551115123125783e-17
Lake Peipsi,XGBoost,3,29,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,3,29,rer_log,8.326672684688674e-17
Lake Peipsi,PLSR,5,29,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,5,29,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,5,29,mae_log,2.7755575615628914e-17
Lake Peipsi,PLSR,10,29,anomaly_r2,6.245004513516506e-17
Lake Peipsi,XGBoost,10,29,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,10,29,anomaly_r2,6.938893903907228e-17
Lake Peipsi,PLSR,1,30,rer_log,5.551115123125783e-17
Lake Peipsi,XGBoost,1,30,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,1,30,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,3,30,anomaly_r2,5.551115123125783e-17
Lake Peipsi,XGBoost,3,30,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,3,30,rer_log,7.632783294297951e-17
Lake Peipsi,PLSR,5,30,anomaly_r2,5.551115123125783e-17
Lake Peipsi,XGBoost,5,30,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,5,30,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,10,30,anomaly_r2,5.551115123125783e-17
Lake Peipsi,XGBoost,10,30,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,10,30,mae_log,0.0
Lake Peipsi,PLSR,1,31,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,1,31,rer_log,1.3877787807814457e-17
Lake Peipsi,MLP,1,31,rer_log,9.71445146547012e-17
Lake Peipsi,PLSR,3,31,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,3,31,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,3,31,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,5,31,anomaly_r2,6.938893903907228e-17
Lake Peipsi,XGBoost,5,31,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,5,31,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,10,31,mae_log,0.0
Lake Peipsi,XGBoost,10,31,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,10,31,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,1,32,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,1,32,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,32,mae_log,0.0
Lake Peipsi,PLSR,3,32,mae_log,8.326672684688674e-17
Lake Peipsi,XGBoost,3,32,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,3,32,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,32,rer_log,7.632783294297951e-17
Lake Peipsi,XGBoost,5,32,rer_log,7.670730370334944e-17
Lake Peipsi,MLP,5,32,anomaly_r2,5.551115123125783e-17
Lake Peipsi,PLSR,10,32,rer_log,8.326672684688674e-17
Lake Peipsi,XGBoost,10,32,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,10,32,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,1,33,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,1,33,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,1,33,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,33,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,3,33,mae_log,0.0
Lake Peipsi,MLP,3,33,anomaly_r2,5.551115123125783e-17
Lake Peipsi,PLSR,5,33,rer_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,33,anomaly_r2,4.440892098500626e-16
Lake Peipsi,MLP,5,33,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,10,33,anomaly_r2,5.551115123125783e-17
Lake Peipsi,XGBoost,10,33,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,10,33,mae_log,2.7755575615628914e-17
Lake Peipsi,PLSR,1,34,rer_log,6.938893903907228e-17
Lake Peipsi,XGBoost,1,34,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,34,mae_log,2.7755575615628914e-17
Lake Peipsi,PLSR,3,34,rer_log,5.551115123125783e-17
Lake Peipsi,XGBoost,3,34,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,3,34,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,34,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,34,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,5,34,anomaly_r2,2.220446049250313e-16
Lake Peipsi,PLSR,10,34,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,10,34,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,10,34,anomaly_r2,5.551115123125783e-17
Lake Peipsi,PLSR,1,35,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,1,35,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,1,35,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,35,rer_log,5.551115123125783e-17
Lake Peipsi,XGBoost,3,35,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,3,35,mae_log,0.0
Lake Peipsi,PLSR,5,35,anomaly_r2,5.551115123125783e-17
Lake Peipsi,XGBoost,5,35,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,5,35,rer_log,8.326672684688674e-17
Lake Peipsi,PLSR,10,35,rer_log,7.112366251504909e-17
Lake Peipsi,XGBoost,10,35,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,10,35,rer_log,9.497611030973019e-17
Lake Peipsi,PLSR,1,36,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,1,36,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,1,36,mae_log,0.0
Lake Peipsi,PLSR,3,36,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,3,36,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,3,36,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,36,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,36,rer_log,2.7755575615628914e-17
Lake Peipsi,MLP,5,36,anomaly_r2,5.551115123125783e-17
Lake Peipsi,PLSR,10,36,anomaly_r2,5.551115123125783e-17
Lake Peipsi,XGBoost,10,36,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,10,36,anomaly_r2,5.551115123125783e-17
Lake Peipsi,PLSR,1,37,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,1,37,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,37,anomaly_r2,4.163336342344337e-17
Lake Peipsi,PLSR,3,37,mae_log,8.326672684688674e-17
Lake Peipsi,XGBoost,3,37,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,3,37,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,5,37,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,5,37,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,5,37,mae_log,2.7755575615628914e-17
Lake Peipsi,PLSR,10,37,anomaly_r2,9.71445146547012e-17
Lake Peipsi,XGBoost,10,37,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,10,37,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,1,38,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,1,38,anomaly_r2,1.1102230246251565e-16
Lake Peipsi,MLP,1,38,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,38,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,3,38,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,3,38,anomaly_r2,8.326672684688674e-17
Lake Peipsi,PLSR,5,38,anomaly_r2,3.552713678800501e-15
Lake Peipsi,XGBoost,5,38,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,5,38,mae_log,0.0
Lake Peipsi,PLSR,10,38,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,10,38,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,10,38,rer_log,8.326672684688674e-17
Lake Peipsi,PLSR,1,39,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,1,39,mae_log,0.0
Lake Peipsi,MLP,1,39,rer_log,8.326672684688674e-17
Lake Peipsi,PLSR,3,39,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,3,39,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,3,39,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,5,39,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,5,39,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,5,39,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,10,39,anomaly_r2,6.938893903907228e-17
Lake Peipsi,XGBoost,10,39,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,10,39,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,1,40,anomaly_r2,2.7755575615628914e-17
Lake Peipsi,XGBoost,1,40,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,1,40,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,3,40,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,3,40,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,3,40,anomaly_r2,8.326672684688674e-17
Lake Peipsi,PLSR,5,40,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,40,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,5,40,rer_log,8.326672684688674e-17
Lake Peipsi,PLSR,10,40,mae_log,0.0
Lake Peipsi,XGBoost,10,40,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,10,40,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,1,41,mae_log,8.326672684688674e-17
Lake Peipsi,XGBoost,1,41,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,1,41,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,41,mae_log,8.326672684688674e-17
Lake Peipsi,XGBoost,3,41,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,3,41,mae_log,2.7755575615628914e-17
Lake Peipsi,PLSR,5,41,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,41,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,5,41,rer_log,8.326672684688674e-17
Lake Peipsi,PLSR,10,41,rer_log,6.938893903907228e-17
Lake Peipsi,XGBoost,10,41,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,10,41,anomaly_r2,2.220446049250313e-16
Lake Peipsi,PLSR,1,42,anomaly_r2,2.7755575615628914e-17
Lake Peipsi,XGBoost,1,42,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,42,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,3,42,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,3,42,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,3,42,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,42,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,42,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,5,42,spearman,5.551115123125783e-17
Lake Peipsi,PLSR,10,42,rer_log,8.326672684688674e-17
Lake Peipsi,XGBoost,10,42,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,10,42,mae_log,0.0
Lake Peipsi,PLSR,1,43,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,1,43,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,43,rer_log,8.326672684688674e-17
Lake Peipsi,PLSR,3,43,mae_log,8.326672684688674e-17
Lake Peipsi,XGBoost,3,43,mae_log,0.0
Lake Peipsi,MLP,3,43,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,43,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,5,43,anomaly_r2,1.1102230246251565e-16
Lake Peipsi,MLP,5,43,anomaly_r2,2.220446049250313e-16
Lake Peipsi,PLSR,10,43,anomaly_r2,5.551115123125783e-17
Lake Peipsi,XGBoost,10,43,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,10,43,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,1,44,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,1,44,mae_log,0.0
Lake Peipsi,MLP,1,44,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,44,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,3,44,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,3,44,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,44,mae_log,8.326672684688674e-17
Lake Peipsi,XGBoost,5,44,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,5,44,rer_log,8.326672684688674e-17
Lake Peipsi,PLSR,10,44,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,10,44,spearman,9.367506770274758e-17
Lake Peipsi,MLP,10,44,rer_log,6.938893903907228e-17
Lake Peipsi,PLSR,1,45,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,1,45,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,1,45,anomaly_r2,9.71445146547012e-17
Lake Peipsi,PLSR,3,45,anomaly_r2,9.71445146547012e-17
Lake Peipsi,XGBoost,3,45,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,3,45,mae_log,0.0
Lake Peipsi,PLSR,5,45,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,5,45,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,5,45,anomaly_r2,5.551115123125783e-17
Lake Peipsi,PLSR,10,45,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,10,45,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,10,45,spearman,9.71445146547012e-17
Lake Peipsi,PLSR,1,46,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,1,46,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,1,46,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,46,rer_log,9.71445146547012e-17
Lake Peipsi,XGBoost,3,46,rer_log,8.326672684688674e-17
Lake Peipsi,MLP,3,46,rer_log,8.326672684688674e-17
Lake Peipsi,PLSR,5,46,rer_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,46,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,5,46,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,10,46,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,10,46,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,10,46,anomaly_r2,6.938893903907228e-17
Lake Peipsi,PLSR,1,47,rer_log,9.71445146547012e-17
Lake Peipsi,XGBoost,1,47,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,1,47,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,47,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,3,47,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,3,47,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,47,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,47,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,5,47,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,10,47,rer_log,5.551115123125783e-17
Lake Peipsi,XGBoost,10,47,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,10,47,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,1,48,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,1,48,mae_log,0.0
Lake Peipsi,MLP,1,48,mae_log,0.0
Lake Peipsi,PLSR,3,48,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,3,48,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,3,48,anomaly_r2,8.326672684688674e-17
Lake Peipsi,PLSR,5,48,anomaly_r2,8.881784197001252e-16
Lake Peipsi,XGBoost,5,48,anomaly_r2,1.7763568394002505e-15
Lake Peipsi,MLP,5,48,mae_log,0.0
Lake Peipsi,PLSR,10,48,anomaly_r2,4.85722573273506e-17
Lake Peipsi,XGBoost,10,48,spearman,5.551115123125783e-17
Lake Peipsi,MLP,10,48,spearman,2.7755575615628914e-17
Lake Peipsi,PLSR,1,49,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,1,49,mae_log,0.0
Lake Peipsi,MLP,1,49,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,49,anomaly_r2,8.326672684688674e-17
Lake Peipsi,XGBoost,3,49,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,3,49,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,5,49,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,49,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,5,49,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,10,49,rer_log,5.551115123125783e-17
Lake Peipsi,XGBoost,10,49,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,10,49,anomaly_r2,5.551115123125783e-17
Lake Peipsi,PLSR,1,50,anomaly_r2,4.163336342344337e-17
Lake Peipsi,XGBoost,1,50,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,1,50,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,50,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,3,50,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,3,50,mae_log,0.0
Lake Peipsi,PLSR,5,50,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,50,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,5,50,anomaly_r2,8.326672684688674e-17
Lake Peipsi,PLSR,10,50,mae_log,8.326672684688674e-17
Lake Peipsi,XGBoost,10,50,anomaly_r2,4.440892098500626e-16
Lake Peipsi,MLP,10,50,mae_log,8.326672684688674e-17
Lake Peipsi,PLSR,1,51,spearman,5.551115123125783e-17
Lake Peipsi,XGBoost,1,51,rer_log,5.551115123125783e-17
Lake Peipsi,MLP,1,51,mae_log,2.7755575615628914e-17
Lake Peipsi,PLSR,3,51,mae_log,5.551115123125783e-17
Lake Peipsi,XGBoost,3,51,anomaly_r2,5.551115123125783e-17
Lake Peipsi,MLP,3,51,rer_log,5.551115123125783e-17
Lake Peipsi,PLSR,5,51,rer_log,5.551115123125783e-17
Lake Peipsi,XGBoost,5,51,mae_log,8.326672684688674e-17
Lake Peipsi,MLP,5,51,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,10,51,mae_log,8.326672684688674e-17
Lake Peipsi,XGBoost,10,51,mae_log,5.551115123125783e-17
Lake Peipsi,MLP,10,51,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,1,52,mae_log,2.7755575615628914e-17
Lake Peipsi,XGBoost,1,52,mae_log,2.7755575615628914e-17
Lake Peipsi,MLP,1,52,mae_log,5.551115123125783e-17
Lake Peipsi,PLSR,3,52,spearman,5.551115123125783e-17
