lake,learner,k,rep,calibrated_spearman,source_spearman,delta_spearman,calibrated_anomaly_r2_origspace,source_anomaly_r2_origspace,delta_anomaly_r2_origspace,calibrated_anomaly_r2_logspace,source_anomaly_r2_logspace,delta_anomaly_r2_logspace
Lake Kummerow,MLP,10,57,-0.24153192615413502,0.587629503265243,-0.829161429419378,-0.2027346851403542,-2.135071438485781,1.9323367533454268,-0.28625909261505944,0.11255087690563048,-0.3988099695206899
Lake Kummerow,PLSR,1,58,0.4525688650899069,0.4525688650899069,0.0,0.020749609851762107,-2.970309225094264,2.991058834946026,-0.03836908507433634,-0.03836908507433612,-2.220446049250313e-16
Lake Kummerow,XGBoost,1,58,0.46603817655091595,0.46603817655091595,0.0,0.09593137257665119,-1.479119562385967,1.575050934962618,0.12672087345016403,0.12672087345016425,-2.220446049250313e-16
Lake Kummerow,MLP,1,58,0.4437176032726723,0.4437176032726723,0.0,-0.05070018902417428,-3.580853429971789,3.530153240947615,-0.06464197566810159,-0.06464197566810159,0.0
Lake Kummerow,PLSR,3,58,0.4928258769603155,0.4928258769603155,0.0,-0.1345667029673241,-2.8846702006285896,2.7501034976612653,-0.007447552792480883,-0.006466296502332769,-0.0009812562901481137
Lake Kummerow,XGBoost,3,58,0.4933206820576652,0.4933206820576652,0.0,0.0195076332836448,-1.4498040025347803,1.469311635818425,0.16689454038173934,0.1693859396218066,-0.002491399240067249
Lake Kummerow,MLP,3,58,0.5017323687126104,0.5017323687126104,0.0,-0.3294291432687184,-3.4959200644912,3.1664909212224814,-0.004712168151031815,-0.003480459425712734,-0.0012317087253190806
Lake Kummerow,PLSR,5,58,-0.39791971225687905,0.5656701791887006,-0.9635898914455796,-0.10432721909906206,-2.7642930499295133,2.6599658308304512,-0.0719420167570739,0.0039152927872521115,-0.07585730954432601
Lake Kummerow,XGBoost,5,58,0.6306897400149879,0.5812748737870095,0.049414866227978416,0.25668380004036595,-0.8569985539667715,1.1136823540071374,0.2203077936226201,0.2561017923782667,-0.035793998755646594
Lake Kummerow,MLP,5,58,0.4538365345674862,0.6241877839323592,-0.170351249364873,0.09106342708207982,-3.3390827249793444,3.4301461520614245,0.08391972811244808,0.07563246845634142,0.00828725965610666
Lake Kummerow,PLSR,10,58,-0.7505520795742068,0.7225903354332069,-1.4731424150074137,-0.18564021734827296,-1.8329670778779437,1.6473268605296707,-0.2674056162156222,0.21879157514742276,-0.48619719136304496
Lake Kummerow,XGBoost,10,58,0.22663729461652518,0.7122886402233649,-0.48565134560683976,0.02986326401363526,-0.7667523193170691,0.7966155833307044,0.03463068857612861,0.40347118180962804,-0.36884049323349943
Lake Kummerow,MLP,10,58,-0.047093463816420815,0.8079472386004697,-0.8550407024168905,-0.1298024782546161,-0.2792565384544323,0.14945406019981622,-0.3151855695095107,0.38934241827681904,-0.7045279877863297
Lake Kummerow,PLSR,1,59,0.49287672469833915,0.49287672469833915,0.0,-0.14756794154647723,-2.7184397716065876,2.5708718300601103,-0.019318030390720775,-0.019318030390720775,0.0
Lake Kummerow,XGBoost,1,59,0.5148251413450621,0.5148251413450621,0.0,0.019033472972142418,-1.342075084398623,1.3611085573707655,0.16634680254636114,0.16634680254636114,0.0
Lake Kummerow,MLP,1,59,0.5017331033452624,0.5017331033452624,0.0,-0.35907755818315445,-3.3420643543504562,2.982986796167302,-0.01664378943777356,-0.01664378943777356,0.0
Lake Kummerow,PLSR,3,59,0.3668727832238218,0.3668727832238218,0.0,-0.009966875019879806,-3.3467166583261365,3.3367497833062565,-0.11085951827673401,-0.10976133984720704,-0.0010981784295269748
Lake Kummerow,XGBoost,3,59,0.39653904601820084,0.39653904601820084,0.0,0.06342055452399264,-1.7159469044967666,1.7793674590207593,0.04704738105691486,0.05345133400105373,-0.006403952944138869
Lake Kummerow,MLP,3,59,0.38813360489312676,0.38813360489312676,0.0,-0.1207278415990174,-4.019102867505656,3.8983750259066383,-0.1929071469616328,-0.17747753515466758,-0.015429611806965227
Lake Kummerow,PLSR,5,59,-0.19623136046321335,0.5601040818519534,-0.7563354423151667,-0.023875370785287675,-2.025927293503431,2.0020519227181435,-0.04876968780526192,0.13331933995582557,-0.18208902776108749
Lake Kummerow,XGBoost,5,59,0.6146849900602643,0.6231320353782173,-0.008447045317952928,0.15222286131273166,-1.4339896163799821,1.5862124776927138,0.26010997971549443,0.2664699801859014,-0.006360000470406968
Lake Kummerow,MLP,5,59,-0.012345681618546536,0.549057945666938,-0.5614036272854845,-0.0571111667424804,-2.0053478391730977,1.9482366724306173,-0.12179105049587369,0.13962620674633153,-0.2614172572422052
Lake Kummerow,PLSR,10,59,-0.6244483944472758,0.6435942178619328,-1.2680426123092086,-0.13486013585322598,-1.9652771705802041,1.8304170347269781,-0.14175332812139207,0.18943614807766784,-0.3311894761990599
Lake Kummerow,XGBoost,10,59,0.6215028831527133,0.6421214622146516,-0.020618579061938314,0.16784857362486272,-1.3599449048863068,1.5277934785111695,0.216330079585643,0.31971464889038326,-0.10338456930474027
Lake Kummerow,MLP,10,59,-0.057437470243971125,0.5773202137342739,-0.6347576839782451,-0.20731166373494392,-2.0080241428230026,1.8007124790880586,-0.29304871423483103,0.1763804584541705,-0.46942917268900153
Lake Kummerow,PLSR,1,60,0.4525688650899069,0.4525688650899069,0.0,0.020741136121148473,-2.9703108128937883,2.9910519490149365,-0.03839414992220025,-0.03839414992220025,0.0
Lake Kummerow,XGBoost,1,60,0.46603817655091595,0.46603817655091595,0.0,0.09536392674306626,-1.477300745455386,1.572664672198452,0.12408371220683012,0.12408371220683012,0.0
Lake Kummerow,MLP,1,60,0.44487211568361595,0.44487211568361595,0.0,-0.03724333197294971,-3.5876547803017473,3.5504114483287976,-0.054808532890324724,-0.05480853289032517,4.440892098500626e-16
Lake Kummerow,PLSR,3,60,0.4767559206571616,0.4767559206571616,0.0,-0.14341609998151905,-2.8831301702159267,2.739714070234408,-0.017105363165208054,-0.01552905387309167,-0.0015763092921163846
Lake Kummerow,XGBoost,3,60,0.48862536266522366,0.48862536266522366,0.0,-0.16405889186782052,-1.3392950242737287,1.1752361324059082,0.17176866061699403,0.1731390583138518,-0.0013703976968577614
Lake Kummerow,MLP,3,60,0.4510387963063603,0.4510387963063603,0.0,-0.45399736912549904,-3.454684478807442,3.0006871096819427,-0.017152588510101596,-0.013344321707261297,-0.003808266802840299
Lake Kummerow,PLSR,5,60,0.4494314884417814,0.4806510419080701,-0.03121955346628874,-2.307853603455949,-3.0735983725191707,0.7657447690632218,-0.2722541372542884,-0.035609025314990106,-0.23664511193929827
Lake Kummerow,XGBoost,5,60,0.475447782997022,0.48845593027464235,-0.013008147277620341,-0.017657607832909372,-1.534293794057426,1.5166361862245166,0.15582136118587087,0.11250739358196638,0.04331396760390449
Lake Kummerow,MLP,5,60,0.4839030787274752,0.4923583744579284,-0.008455295730453227,-1.8446383956407288,-3.758862944619241,1.9142245489785124,-0.19130474283636678,-0.050269853967680245,-0.14103488886868654
Lake Kummerow,PLSR,10,60,0.43446291594798675,0.5051551870174897,-0.07069227106950299,-3.256467442615736,-3.9779388959045114,0.7214714532887756,-0.3852372436492666,-0.01978024168224657,-0.36545700196702
Lake Kummerow,XGBoost,10,60,0.49926416442836447,0.5508106120832102,-0.051546447654845784,-1.2614120356500647,-2.151709608736829,0.8902975730867642,-0.09877076565288356,0.14822448089429785,-0.2469952465471814
Lake Kummerow,MLP,10,60,0.38438922394042213,0.4064805586496418,-0.022091334709219645,-2.279012685253664,-5.136300507307502,2.8572878220538382,-0.3071431847764241,-0.08952310061678692,-0.21762008415963718
Lake Kummerow,PLSR,1,61,0.5078940624039917,0.5078940624039917,0.0,-4.563653653843258,-3.5519629606539853,-1.0116906931892728,0.016720025028839625,0.016720025028839847,-2.220446049250313e-16
Lake Kummerow,XGBoost,1,61,0.5171355009920855,0.5171355009920855,0.0,-3.1657637221943427,-1.8414530888784602,-1.3243106333158825,0.185327180823599,0.1853272369959117,-5.617231269017253e-08
Lake Kummerow,MLP,1,61,0.49865262381589787,0.49865262381589787,0.0,-5.06950180015872,-4.562023572924439,-0.507478227234281,-0.017546945465291897,-0.01754694546529212,2.220446049250313e-16
Lake Kummerow,PLSR,3,61,0.6104382605321494,0.6104382605321494,0.0,-0.02475810962526137,-2.6820089217644925,2.657250812139231,0.08762488955219894,0.07647440562093133,0.011150483931267607
Lake Kummerow,XGBoost,3,61,0.6168691336171721,0.6168691336171721,0.0,0.22043513631827327,-0.9413062844440652,1.1617414207623384,0.28866424989316,0.2959276634423216,-0.007263413549161601
Lake Kummerow,MLP,3,61,0.6139010383471616,0.6139010383471616,0.0,0.049103147902261224,-2.3880335027462554,2.4371366506485166,0.15273321011349605,0.14177980018518188,0.010953409928314173
Lake Kummerow,PLSR,5,61,0.34178044901870935,0.3885640846258331,-0.04678363560712373,-1095.2842631912313,-3.2846420051749616,-1091.9996211860564,-3.909619730624886,-0.06120054254028129,-3.8484191880846046
Lake Kummerow,XGBoost,5,61,0.3937622663599579,0.484730446707143,-0.09096818034718507,-24.438480069899395,-1.680354351264989,-22.758125718634407,-1.3293504197213433,0.12964610566325485,-1.458996525384598
Lake Kummerow,MLP,5,61,0.36647181225580244,0.37751794844081776,-0.01104613618501532,-934.323003572607,-3.9543918601674113,-930.3686117124396,-3.6472745538755342,-0.08998090740578935,-3.557293646469745
Lake Kummerow,PLSR,10,61,-0.31176470588235294,0.6147058823529412,-0.9264705882352942,-0.056816049937366,-1.9401737826364673,1.8833577326991013,-0.14585842549459893,0.19551806752683265,-0.3413764930214316
Lake Kummerow,XGBoost,10,61,0.4441176470588235,0.6882352941176471,-0.24411764705882355,0.13213534278286532,-0.7597499254047313,0.8918852681875966,0.1789364017329903,0.44780207304784525,-0.26886567131485495
Lake Kummerow,MLP,10,61,-0.0029411764705882353,0.6235294117647059,-0.6264705882352941,-0.052246479701246074,-0.43186605482361773,0.37961957512237166,-0.1783798129807892,0.3528528398187619,-0.5312326527995511
Lake Kummerow,PLSR,1,62,0.5444747568151966,0.5444747568151966,0.0,-2.1789289772597917,-2.886417616542292,0.7074886392825004,0.02297344044866856,0.022973440448668225,3.3306690738754696e-16
Lake Kummerow,XGBoost,1,62,0.5510207758150963,0.5510207758150963,0.0,-2.2990848616443307,-1.3513744270487509,-0.9477104345955798,0.22152524723220257,0.2215252276075127,1.9624689873154466e-08
Lake Kummerow,MLP,1,62,0.5336930784624204,0.5336930784624204,0.0,-3.7670097646061294,-3.529664518199044,-0.23734524640708532,0.02726862883295611,0.02726862883295611,0.0
Lake Kummerow,PLSR,3,62,0.5259778184827464,0.5259778184827464,0.0,-0.27869376168023896,-2.9633270152125757,2.6846332535323367,0.021697475850089742,0.02093457997799253,0.0007628958720972134
Lake Kummerow,XGBoost,3,62,0.5413167765005875,0.5413167765005875,0.0,-0.1441023820748999,-1.380339821391527,1.236237439316627,0.22329378773036335,0.22351360746978444,-0.0002198197394210899
Lake Kummerow,MLP,3,62,0.514597301243703,0.514597301243703,0.0,-0.7269761241240418,-3.6106658021475004,2.8836896780234587,0.022772092641374697,0.024182129088129778,-0.0014100364467550808
Lake Kummerow,PLSR,5,62,0.35630719332805505,0.3914177561742503,-0.03511056284619524,-24.403226289274855,-3.3373249621224694,-21.065901327152385,-1.4669646011120796,-0.09279003027942867,-1.374174570832651
Lake Kummerow,XGBoost,5,62,0.3914177561742503,0.41742558050476525,-0.02600782433051496,-0.6231685817956918,-1.6395260563198866,1.0163574745241948,-0.1200857040957719,0.07309693946221596,-0.19318264355798787
Lake Kummerow,MLP,5,62,0.4148247980717138,0.39791971225687905,0.01690508581483474,-5.170327119965821,-4.028290465732981,-1.1420366542328395,-0.8192824518520969,-0.14732776857925356,-0.6719546832728434
Lake Kummerow,PLSR,10,62,-0.5121806088040217,0.645022841635036,-1.1572034504390576,-0.32551936416881233,-1.0728314947469442,0.7473121305781318,-0.28343501768218116,0.13745962843391213,-0.4208946461160933
Lake Kummerow,XGBoost,10,62,0.17859900191725256,0.6524029656812035,-0.47380396376395095,0.04797952626892121,-1.0010349345955358,1.049014460864457,0.06127851283081032,0.2793036939422414,-0.2180251811114311
Lake Kummerow,MLP,10,62,-0.22140372138502382,0.6730673130104724,-0.8944710343954962,-0.20864495114433557,-2.0458142606231497,1.8371693094788142,-0.23964237425909252,0.19494867005170768,-0.4345910443108002
Lake Kummerow,PLSR,1,63,0.5017331033452624,0.5017331033452624,0.0,-0.442920759761251,-2.743832281463686,2.300911521702435,0.0037958602443776135,0.0037958602443776135,0.0
Lake Kummerow,XGBoost,1,63,0.5078940624039917,0.5078940624039917,0.0,-0.1108776864914065,-1.3593886030925089,1.2485109166011024,0.17893940660326235,0.17893942980053923,-2.3197276877162665e-08
Lake Kummerow,MLP,1,63,0.5025032232276037,0.5025032232276037,0.0,-0.9050793568930964,-3.328452683171215,2.423373326278119,0.007565872167593191,0.007565872167593191,0.0
Lake Kummerow,PLSR,3,63,0.5807573078320449,0.5807573078320449,0.0,0.008538707364598497,-2.549650798258477,2.5581895056230755,0.043477463259690596,0.036528682272877755,0.006948780986812841
Lake Kummerow,XGBoost,3,63,0.6099435779871477,0.6099435779871477,0.0,0.19201561509749265,-0.8204143971487676,1.0124300122462602,0.28040041469203936,0.2881509981962995,-0.007750583504260167
Lake Kummerow,MLP,3,63,0.6134063558021599,0.6134063558021599,0.0,0.053611305030218936,-2.1577171064190726,2.2113284114492915,0.1448294917254318,0.13778972065707795,0.007039771068353851
Lake Kummerow,PLSR,5,63,-0.51252100273824,0.6165861809592023,-1.1291071836974422,-0.5968913493244512,-2.8270227995846073,2.2301314502601564,-0.6295371684271416,0.06290423941182666,-0.6924414078389682
Lake Kummerow,XGBoost,5,63,-0.21593524480849702,0.6224398472341314,-0.8383750920426284,-0.4067484357493565,-0.9420083040474263,0.5352598682980698,-0.722561159201434,0.3053218765483099,-1.027883035749744
Lake Kummerow,MLP,5,63,-0.30048820211302896,0.6471553270616098,-0.9476435291746388,-0.8226328852298441,-2.346989715025292,1.524356829795448,-1.2400803148971775,0.17134289170115202,-1.4114232065983296
Lake Kummerow,PLSR,10,63,0.5,0.5058823529411764,-0.00588235294117645,0.08414338830036971,-4.463992559128929,4.548135947429299,0.08977916207972025,0.0437632795756715,0.046015882504048755
Lake Kummerow,XGBoost,10,63,0.7382352941176471,0.5735294117647058,0.16470588235294126,0.24512659875598874,-1.7818390285545647,2.0269656273105534,0.32609926628073105,0.2929510542691752,0.03314821201155582
Lake Kummerow,MLP,10,63,0.3,0.45,-0.15000000000000002,-0.06216116502706748,-4.276115516118063,4.213954351090996,-0.07758994682552256,0.05745710584330488,-0.13504705266882744
Lake Kummerow,PLSR,1,64,0.5221412802273031,0.5221412802273031,0.0,-1.166664474201601,-2.7464098231186007,1.5797453489169997,0.01756439344879135,0.01756439344879135,0.0
Lake Kummerow,XGBoost,1,64,0.5202159805214501,0.5202159805214501,0.0,-0.6917720026641176,-1.3621698415986239,0.6703978389345062,0.19067988045699813,0.19067988045699813,0.0
Lake Kummerow,MLP,1,64,0.5025032232276037,0.5025032232276037,0.0,-1.4955136351613634,-3.4150420592371225,1.919528424075759,0.0030338334740002137,0.0030338334740002137,0.0
Lake Kummerow,PLSR,3,64,0.47489524320167215,0.47489524320167215,0.0,-0.14920119112921304,-2.845876132570832,2.696674941441619,-0.0029669471463036334,-0.0031013330135165607,0.00013438586721292722
Lake Kummerow,XGBoost,3,64,0.48281016392170006,0.48281016392170006,0.0,-0.024697260867074133,-1.3795307931715475,1.3548335323044733,0.18949682355781095,0.18867968422079096,0.0008171393370199898
Lake Kummerow,MLP,3,64,0.48874635446172093,0.48874635446172093,0.0,-0.3303880768233576,-3.4482090330862967,3.117820956262939,0.006868079149284889,0.004111830680306849,0.0027562484689780398
Lake Kummerow,PLSR,5,64,0.5034152996439056,0.5151226321937639,-0.01170733254985823,-325.94343603981923,-3.0966720859757615,-322.8467639538435,-1.7516196050529484,0.018768812599759266,-1.7703884176527076
Lake Kummerow,XGBoost,5,64,0.5300820015630272,0.5456917782961717,-0.015609776733144454,-2.1784532631936395,-1.430678511648574,-0.7477747515450655,0.06266310770342953,0.20564233775188823,-0.1429792300484587
Lake Kummerow,MLP,5,64,0.5528462592988628,0.5274803721075032,0.02536588719135957,-84.91072457729445,-3.84785408312706,-81.06287049416738,-1.1366908242405858,0.004785183306918239,-1.141476007547504
Lake Kummerow,PLSR,10,64,0.21960260002471294,0.33603619332640633,-0.1164335933016934,-0.21164693934937828,-2.645923017695673,2.434276078346295,-0.11666835316700452,-0.19957160972026466,0.08290325655326014
Lake Kummerow,XGBoost,10,64,0.3684607382964982,0.3065593342626865,0.061901404033811724,0.06331206044514315,-1.4121548520286868,1.47546691247383,0.11511691256407075,-0.02866775931190224,0.143784671875973
Lake Kummerow,MLP,10,64,0.34340540809233633,0.4451005718621698,-0.10169516376983345,-0.577642390936558,-4.991449822287643,4.413807431351085,-0.10850149170694023,-0.21822068753968638,0.10971919583274614
Lake Kummerow,PLSR,1,65,0.5009629834629213,0.5009629834629213,0.0,-1.1360641340042834,-2.8303490968128817,1.6942849628085983,0.006189152484498139,0.006189152484498361,-2.220446049250313e-16
Lake Kummerow,XGBoost,1,65,0.5179056208744267,0.5179056208744267,0.0,-0.49070220968738365,-1.438672772709645,0.9479705630222615,0.17214582743190887,0.17214582616760032,1.2643085467445303e-09
Lake Kummerow,MLP,1,65,0.5025032232276037,0.5025032232276037,0.0,-1.5029241047848023,-3.4970707051940852,1.994146600409283,-0.00643217134577756,-0.00643217134577756,0.0
Lake Kummerow,PLSR,3,65,0.6091050748374983,0.6091050748374983,0.0,0.09269274300487773,-1.617734373719939,1.7104271167248166,0.13287011219209766,0.13600299832871832,-0.0031328861366206606
Lake Kummerow,XGBoost,3,65,0.6308764991208857,0.6308764991208857,0.0,0.16858496831623604,-1.0404750607992108,1.209060029115447,0.2843902312166362,0.2871228183356582,-0.002732587119022023
Lake Kummerow,MLP,3,65,0.6689764916168138,0.6689764916168138,0.0,0.08942721300803436,-1.5609482995429094,1.6503755125509438,0.19242074590670355,0.198166556072076,-0.005745810165372456
Lake Kummerow,PLSR,5,65,0.5131714101021209,0.518374669013169,-0.005203258911048114,-0.08254558678049984,-2.8224786230574606,2.7399330362769607,0.03126145408611014,0.007733892245563867,0.023527561840546274
Lake Kummerow,XGBoost,5,65,0.5131714101021209,0.5190250763770501,-0.005853666274929226,0.1427775263478127,-1.4466724404382285,1.5894499667860411,0.23088768166249307,0.17313226329812303,0.05775541836437004
Lake Kummerow,MLP,5,65,0.49496000391345246,0.5047161143716677,-0.009756110458215284,-0.3212588303586328,-3.629880513064279,3.3086216827056463,0.017607175439360745,-0.022727474589139707,0.04033465002850045
Lake Kummerow,PLSR,10,65,0.31788088076084053,0.5651215657970499,-0.24724068503620933,0.054886683727377816,-1.6394302172317219,1.6943169009590997,0.1338402882245835,0.15812027601886403,-0.024279987794280533
Lake Kummerow,XGBoost,10,65,0.5636498950527866,0.7358353721315752,-0.17218547707878862,0.17285671267532687,-0.60081644768834,0.7736731603636668,0.4918333962123669,0.4932626731501337,-0.0014292769377668435
Lake Kummerow,MLP,10,65,0.2869757951313143,0.5916116391937865,-0.3046358440624721,0.08256197919259112,-0.1979635345666677,0.2805255137592588,0.10624734726122398,0.3270716517887394,-0.22082430452751545
Lake Kummerow,PLSR,1,66,0.4743938475221514,0.4743938475221514,0.0,-0.18568544190500202,-2.7656533786359048,2.5799679367309025,0.00123871997450542,0.00123871997450542,0.0
Lake Kummerow,XGBoost,1,66,0.5051986428157976,0.5051986428157976,0.0,-0.0840031772747658,-1.3474468374482753,1.2634436601735095,0.18696314033158534,0.18696316325413653,-2.2922551190518448e-08
Lake Kummerow,MLP,1,66,0.4905663650513157,0.4905663650513157,0.0,-0.47617282016649076,-3.35243723115903,2.876264410992539,0.005065006008833861,0.005065006008833861,0.0
Lake Kummerow,PLSR,3,66,0.5933252558875823,0.5933252558875823,0.0,0.15045377094716694,-2.205389226921599,2.3558429978687663,0.15570030943607305,0.1576616661259188,-0.0019613566898457613
Lake Kummerow,XGBoost,3,66,0.6447467780645062,0.6447467780645062,0.0,0.23663159405515,-1.5591031978690966,1.7957347919242466,0.3299517190457756,0.32907126745097237,0.000880451594803211
Lake Kummerow,MLP,3,66,0.5720644342182774,0.5720644342182774,0.0,0.09974584154633337,-2.386353107882718,2.4860989494290515,0.17509114929607783,0.16699417003157835,0.008096979264499482
Lake Kummerow,PLSR,5,66,0.3830899373259179,0.4013013435145863,-0.0182114061886684,-2.6731500814141986,-3.046983228452925,0.3738331470387264,-0.6141466708946144,-0.0772557149965567,-0.5368909558980577
Lake Kummerow,XGBoost,5,66,0.3785370857787508,0.42536641597818386,-0.046829330199433084,-0.6103071272102345,-1.4978318244334412,0.8875246972232067,-0.10457048506762723,0.09618016927652817,-0.2007506543441554
Lake Kummerow,MLP,5,66,0.42016315706713575,0.40910623188115847,0.011056925185977284,-3.005968640326116,-3.638160503600174,0.6321918632740582,-0.5449697562014248,-0.09468485072008859,-0.45028490548133626
Lake Kummerow,PLSR,10,66,0.4135394791379453,0.61663004184626,-0.20309056270831471,-0.5245218207592834,-3.418973664945293,2.894451844186009,-0.1978994059839676,-0.06384072882967917,-0.13405867715428843
Lake Kummerow,XGBoost,10,66,0.5356881509117868,0.5901399684495233,-0.054451817537736535,0.022944627608798562,-0.9608544851789016,0.9837991127877002,0.2239235452617513,0.2526328676540177,-0.028709322392266423
Lake Kummerow,MLP,10,66,0.44297289402320833,0.5018397237937343,-0.058866829770525986,-0.06314122188843663,-3.237537398336059,3.1743961764476225,0.012822270021655147,0.007561099285302242,0.005261170736352905
Lake Kummerow,PLSR,1,67,0.5221412802273031,0.5221412802273031,0.0,-1.1666644742016006,-2.7464098231186007,1.5797453489170001,0.017564393448791127,0.017564393448791127,0.0
Lake Kummerow,XGBoost,1,67,0.5202159805214501,0.5202159805214501,0.0,-0.6917720026641176,-1.3621698415986239,0.6703978389345062,0.19067988045699813,0.19067988045699813,0.0
Lake Kummerow,MLP,1,67,0.5025032232276037,0.5025032232276037,0.0,-1.4955136351613634,-3.4150420592371216,1.9195284240757582,0.0030338334739997697,0.0030338334739998807,-1.1102230246251565e-16
Lake Kummerow,PLSR,3,67,0.4687269521511901,0.4687269521511901,0.0,-0.15528126692555344,-2.915603575514849,2.760322308589296,-0.013948596660664947,-0.011180264853208666,-0.0027683318074562813
Lake Kummerow,XGBoost,3,67,0.4687269521511901,0.4687269521511901,0.0,-0.11085149888514545,-1.445183449206242,1.3343319503210966,0.13460347608099155,0.14853558311218662,-0.013932107031195073
Lake Kummerow,MLP,3,67,0.4380718139303317,0.4380718139303317,0.0,-0.5741272598673397,-3.587800241078443,3.013672981211103,-0.07315799133306089,-0.05057295832758202,-0.02258503300547887
Lake Kummerow,PLSR,5,67,0.42300203861441027,0.43599749294972245,-0.012995454335312184,-2.479159442784379,-3.134726481106613,0.6555670383222338,-0.4159665312489562,-0.059466830542757254,-0.35649970070619896
Lake Kummerow,XGBoost,5,67,0.40090976624437963,0.43339840208265995,-0.03248863583828032,-0.3899271117755456,-1.591128159014163,1.2012010472386174,0.007059027209377566,0.07192420597848204,-0.06486517876910447
Lake Kummerow,MLP,5,67,0.40610794797850447,0.3898636300593643,0.01624431791914016,-2.343684601441144,-3.969429814955829,1.6257452135146848,-0.42706328646517666,-0.13700756082021992,-0.29005572564495674
Lake Kummerow,PLSR,10,67,-0.4473879062559977,0.6284034078003652,-1.0757913140563629,-0.20691068544218916,-1.5878915752106129,1.3809808897684237,-0.25162700979847186,0.2173148676725415,-0.46894187747101335
Lake Kummerow,XGBoost,10,67,0.2531273680132619,0.6445917859872599,-0.39146441797399795,0.04101208906175624,-0.6234731448171005,0.6644852338788567,0.07147321712432086,0.4035474762748613,-0.33207425915054045
Lake Kummerow,MLP,10,67,0.2207506116394726,0.7314203598987858,-0.5106697482593132,-0.12170526323063702,-0.3191562429044741,0.19745097967383707,-0.22198792258870492,0.3453579507878006,-0.5673458733765055
Lake Kummerow,PLSR,1,68,0.5032733431099448,0.5032733431099448,0.0,-0.6140800211633106,-2.833902410271193,2.2198223891078825,-0.008067928209829711,-0.008067928209829711,0.0
Lake Kummerow,XGBoost,1,68,0.5171355009920855,0.5171355009920855,0.0,-0.08123836943718477,-1.4022958870456557,1.321057517608471,0.15934294044096853,0.1593429144081514,2.6032817124210794e-08
Lake Kummerow,MLP,1,68,0.5025032232276037,0.5025032232276037,0.0,-0.6652851725743216,-3.4564571313009305,2.7911719587266086,-0.022107497363602846,-0.022107497363602846,0.0
Lake Kummerow,PLSR,3,68,0.603512704902125,0.603512704902125,0.0,0.0029476745818399763,-2.5601981061394294,2.5631457807212694,0.058357536699876866,0.048217369596821436,0.01014016710305543
Lake Kummerow,XGBoost,3,68,0.6089542128971441,0.6089542128971441,0.0,0.20868348231018052,-0.8424426799106239,1.0511261622208043,0.28206284138047844,0.2886844629825611,-0.0066216216020826835
Lake Kummerow,MLP,3,68,0.6109329430771512,0.6109329430771512,0.0,0.04985191917414522,-2.2317567540056498,2.281608673179795,0.14021624850056902,0.1302344912344484,0.009981757266120606
Lake Kummerow,PLSR,5,68,0.3975284085083838,0.4905669722018353,-0.09303856369345154,-7098.157438093672,-3.922564180946762,-7094.234873912725,-4.942139835390397,0.04953162611733153,-4.991671461507728
Lake Kummerow,XGBoost,5,68,0.43721618742656937,0.5055312167119709,-0.06831502928540151,-1549.6405221937334,-2.1556060662087893,-1547.4849161275247,-4.106267932131124,0.184477458705114,-4.290745390836238
Lake Kummerow,MLP,5,68,0.44892733530406675,0.5107361713241919,-0.06180883602012516,-6400.899839050426,-4.961089078508881,-6395.938749971917,-4.743381639121634,0.04207547678139656,-4.78545711590303
Lake Kummerow,PLSR,10,68,-0.29815701146516543,0.5623654523179604,-0.8605224637831259,-0.5242303727019302,-4.4629806125703,3.9387502398683703,-0.2367903026012279,-0.028691679980043405,-0.2080986226211845
Lake Kummerow,XGBoost,10,68,0.15498260496951666,0.5357970057517576,-0.38081440078224094,-0.03850430212220424,-1.790802635236862,1.7522983331146578,0.009651445596981945,0.1574301751436208,-0.14777872954663884
Lake Kummerow,MLP,10,68,-0.019188322520035397,0.5800777500287624,-0.5992660725487978,-0.4395907926095146,-5.8856530411632235,5.446062248553709,-0.23365112859125925,-0.02718241621386608,-0.20646871237739317
Lake Kummerow,PLSR,1,69,0.4751639674044926,0.4751639674044926,0.0,-0.02546119273122982,-2.862444087204749,2.836982894473519,-0.013052305313353996,-0.013052305313354218,2.220446049250313e-16
Lake Kummerow,XGBoost,1,69,0.5078940624039917,0.5078940624039917,0.0,0.09895349486982352,-1.4203599526536812,1.5193134475235048,0.17295345114673832,0.17295345114673844,-1.1102230246251565e-16
Lake Kummerow,MLP,1,69,0.48055480658088073,0.48055480658088073,0.0,-0.15031429844921895,-3.46540742596084,3.315093127511621,-0.011802246606851696,-0.011802246606851696,0.0
Lake Kummerow,PLSR,3,69,0.44878822329619095,0.44878822329619095,0.0,-0.08936912651693962,-2.9465041876440066,2.857135061127067,-0.037274449811454335,-0.032321057211219806,-0.00495339260023453
Lake Kummerow,XGBoost,3,69,0.4591791303405349,0.4591791303405349,0.0,0.027095645455478046,-1.4759550204717051,1.5030506659271832,0.136090796908645,0.14721482311266176,-0.011124026204016757
Lake Kummerow,MLP,3,69,0.43839731625184697,0.43839731625184697,0.0,-0.36933806302656547,-3.5436162890006546,3.1742782259740894,-0.07159885913378727,-0.05470056108131871,-0.016898298052468563
Lake Kummerow,PLSR,5,69,-0.35317119858739116,0.5996755894982958,-0.952846788085687,-0.07473886753895509,-1.3322106911990264,1.2574718236600713,-0.08153676249175512,0.11046095605604067,-0.1919977185477958
